user_id,ad_source,platform,country,total_revenue,purchase_count,first_purchase_date,last_purchase_date,ltv_usd
101299,affiliate,android,EE,65,1,2025-05-07,2025-05-07,65.0
101299,instagram,android,BE,51,1,2025-06-10,2025-06-10,51.0
101299,affiliate,android,AT,116,1,2025-08-11,2025-08-11,116.0
101299,affiliate,android,IT,33,1,2025-09-08,2025-09-08,33.0
101299,affiliate,android,LT,201,1,2025-11-03,2025-11-03,201.0
101299,instagram,android,SK,221,1,2025-11-06,2025-11-06,221.0
101299,instagram,android,LV,157,1,2025-11-25,2025-11-25,157.0
101299,instagram,android,SI,220,1,2025-12-25,2025-12-25,220.0
101300,instagram,android,BG,47,1,2025-02-04,2025-02-04,47.0
101300,instagram,android,RO,13,1,2025-02-16,2025-02-16,13.0
101300,instagram,android,DE,110,1,2025-05-11,2025-05-11,110.0
101300,instagram,android,PL,60,1,2025-05-13,2025-05-13,60.0
101300,instagram,android,FR,165,1,2025-07-02,2025-07-02,165.0
101300,instagram,android,CY,7,1,2025-08-25,2025-08-25,7.0
101300,instagram,android,CZ,63,1,2025-12-13,2025-12-13,63.0
101300,instagram,android,SI,190,1,2025-12-23,2025-12-23,190.0
101301,facebook,ios,DE,44,1,2025-03-22,2025-03-22,44.0
101301,instagram,ios,NL,63,1,2025-08-25,2025-08-25,63.0
101301,instagram,ios,DE,104,1,2025-08-30,2025-08-30,104.0
101301,facebook,ios,BE,108,1,2025-09-09,2025-09-09,108.0
101301,facebook,ios,EE,162,1,2025-10-13,2025-10-13,162.0
101301,instagram,ios,FI,171,1,2025-10-31,2025-10-31,171.0
101301,instagram,ios,PL,93,1,2025-12-14,2025-12-14,93.0
101301,facebook,ios,NL,42,1,2025-12-30,2025-12-30,42.0
101302,facebook,ios,IT,12,2,2025-01-17,2025-02-05,18.0
101302,facebook,ios,CY,3,1,2025-01-18,2025-01-18,3.0
101302,facebook,ios,LT,162,2,2025-03-15,2025-12-14,243.0
101302,facebook,ios,NL,7,1,2025-04-27,2025-04-27,7.0
101302,facebook,ios,GR,24,1,2025-06-24,2025-06-24,24.0
101302,facebook,ios,PL,14,1,2025-08-25,2025-08-25,14.0
101303,facebook,ios,CZ,21,1,2025-03-26,2025-03-26,21.0
101303,facebook,ios,PL,28,1,2025-04-06,2025-04-06,28.0
101303,twitter,android,AT,30,1,2025-06-25,2025-06-25,30.0
101303,facebook,ios,MT,74,1,2025-07-07,2025-07-07,74.0
101303,twitter,android,NL,27,1,2025-07-16,2025-07-16,27.0
101303,facebook,ios,EE,182,1,2025-07-18,2025-07-18,182.0
101303,twitter,android,RO,200,1,2025-08-13,2025-08-13,200.0
101303,twitter,android,LT,155,1,2025-12-28,2025-12-28,155.0
101304,google,ios,PT,25,1,2025-01-27,2025-01-27,25.0
101304,facebook,ios,AT,29,1,2025-02-19,2025-02-19,29.0
101304,google,ios,SE,42,2,2025-04-03,2025-04-10,63.0
101304,facebook,ios,NL,55,1,2025-06-23,2025-06-23,55.0
101304,google,ios,IE,40,1,2025-08-26,2025-08-26,40.0
101304,facebook,ios,GR,56,1,2025-09-09,2025-09-09,56.0
101304,facebook,ios,FR,194,1,2025-09-18,2025-09-18,194.0
101305,google,android,EE,86,2,2025-03-08,2025-03-28,129.0
101305,google,android,HU,31,1,2025-03-10,2025-03-10,31.0
101305,google,android,ES,28,1,2025-04-14,2025-04-14,28.0
101305,tiktok,ios,HR,68,1,2025-04-19,2025-04-19,68.0
101305,tiktok,ios,HU,16,1,2025-08-20,2025-08-20,16.0
101305,tiktok,ios,SI,123,1,2025-11-15,2025-11-15,123.0
101305,tiktok,ios,SE,64,1,2025-11-25,2025-11-25,64.0
101306,tiktok,ios,LV,35,1,2025-02-03,2025-02-03,35.0
101306,tiktok,ios,IT,11,1,2025-03-28,2025-03-28,11.0
101306,twitter,android,LU,135,1,2025-05-26,2025-05-26,135.0
101306,twitter,android,FR,120,1,2025-05-30,2025-05-30,120.0
101306,tiktok,ios,LT,84,1,2025-07-03,2025-07-03,84.0
101306,tiktok,ios,LU,189,1,2025-07-13,2025-07-13,189.0
101306,twitter,android,IT,36,1,2025-08-30,2025-08-30,36.0
101306,twitter,android,BE,105,1,2025-10-07,2025-10-07,105.0
101307,affiliate,ios,BE,11,1,2025-01-05,2025-01-05,11.0
101307,affiliate,ios,PT,22,1,2025-02-01,2025-02-01,22.0
101307,instagram,ios,CZ,9,1,2025-02-02,2025-02-02,9.0
101307,instagram,ios,GR,39,2,2025-08-03,2025-10-02,58.5
101307,instagram,ios,SI,171,1,2025-09-28,2025-09-28,171.0
101307,affiliate,ios,CY,42,1,2025-11-30,2025-11-30,42.0
101307,affiliate,ios,DK,190,1,2025-12-31,2025-12-31,190.0
101308,facebook,android,EE,52,1,2025-02-13,2025-02-13,52.0
101308,facebook,android,PL,28,1,2025-02-17,2025-02-17,28.0
101308,affiliate,ios,BG,145,2,2025-02-23,2025-05-05,217.5
101308,facebook,android,ES,18,1,2025-03-25,2025-03-25,18.0
101308,affiliate,ios,BE,35,1,2025-05-11,2025-05-11,35.0
101308,facebook,android,NL,24,1,2025-09-17,2025-09-17,24.0
101308,affiliate,ios,AT,233,1,2025-10-28,2025-10-28,233.0
101309,google,android,SE,19,1,2025-01-03,2025-01-03,19.0
101309,google,android,LV,6,1,2025-01-09,2025-01-09,6.0
101309,google,android,AT,108,1,2025-04-24,2025-04-24,108.0
101309,affiliate,ios,SI,120,1,2025-05-02,2025-05-02,120.0
101309,affiliate,ios,LU,157,2,2025-05-08,2025-08-29,235.5
101309,affiliate,ios,ES,84,1,2025-12-02,2025-12-02,84.0
101309,google,android,EE,125,1,2025-12-07,2025-12-07,125.0
101310,instagram,ios,FR,23,1,2025-01-15,2025-01-15,23.0
101310,instagram,ios,GR,15,1,2025-03-02,2025-03-02,15.0
101310,affiliate,android,FI,62,1,2025-03-20,2025-03-20,62.0
101310,instagram,ios,SE,66,1,2025-04-09,2025-04-09,66.0
101310,affiliate,android,PL,21,1,2025-04-23,2025-04-23,21.0
101310,affiliate,android,FR,70,1,2025-05-07,2025-05-07,70.0
101310,instagram,ios,BE,68,1,2025-05-18,2025-05-18,68.0
101310,affiliate,android,CZ,65,1,2025-11-24,2025-11-24,65.0
101311,affiliate,android,HU,2,1,2025-01-10,2025-01-10,2.0
101311,affiliate,android,CZ,6,1,2025-02-09,2025-02-09,6.0
101311,instagram,android,GR,13,1,2025-04-14,2025-04-14,13.0
101311,instagram,android,FI,87,1,2025-06-07,2025-06-07,87.0
101311,affiliate,android,DE,270,1,2025-11-13,2025-11-13,270.0
101311,instagram,android,SI,221,1,2025-11-24,2025-11-24,221.0
101311,affiliate,android,ES,43,1,2025-11-27,2025-11-27,43.0
101311,instagram,android,PL,20,1,2025-12-30,2025-12-30,20.0
101312,affiliate,android,EE,10,1,2025-02-20,2025-02-20,10.0
101312,tiktok,android,CZ,26,1,2025-04-14,2025-04-14,26.0
101312,tiktok,android,DK,38,1,2025-04-30,2025-04-30,38.0
101312,affiliate,android,SI,40,1,2025-05-06,2025-05-06,40.0
101312,affiliate,android,SE,80,1,2025-05-29,2025-05-29,80.0
101312,tiktok,android,CY,16,1,2025-06-05,2025-06-05,16.0
101312,tiktok,android,BE,51,1,2025-06-16,2025-06-16,51.0
101312,affiliate,android,CY,62,1,2025-09-07,2025-09-07,62.0
101313,affiliate,android,DK,14,1,2025-01-19,2025-01-19,14.0
101313,affiliate,android,SK,47,1,2025-02-03,2025-02-03,47.0
101313,affiliate,android,MT,20,1,2025-03-31,2025-03-31,20.0
101313,instagram,ios,ES,50,1,2025-06-18,2025-06-18,50.0
101313,instagram,ios,DE,156,1,2025-06-19,2025-06-19,156.0
101313,instagram,ios,CY,49,1,2025-07-11,2025-07-11,49.0
101313,affiliate,android,LV,189,1,2025-07-13,2025-07-13,189.0
101313,instagram,ios,SE,216,1,2025-09-16,2025-09-16,216.0
101314,tiktok,android,LU,5,1,2025-01-09,2025-01-09,5.0
101314,tiktok,android,HU,14,1,2025-02-20,2025-02-20,14.0
101314,tiktok,android,GR,18,1,2025-04-10,2025-04-10,18.0
101314,instagram,ios,GR,6,1,2025-05-18,2025-05-18,6.0
101314,instagram,ios,IE,204,1,2025-08-05,2025-08-05,204.0
101314,instagram,ios,SE,68,1,2025-09-09,2025-09-09,68.0
101314,instagram,ios,NL,13,1,2025-10-27,2025-10-27,13.0
101314,tiktok,android,BE,40,1,2025-12-28,2025-12-28,40.0
101315,instagram,ios,PT,47,1,2025-02-13,2025-02-13,47.0
101315,tiktok,ios,IT,13,1,2025-02-19,2025-02-19,13.0
101315,instagram,ios,CZ,23,1,2025-04-28,2025-04-28,23.0
101315,tiktok,ios,FI,36,1,2025-04-30,2025-04-30,36.0
101315,instagram,ios,ES,28,1,2025-08-24,2025-08-24,28.0
101315,tiktok,ios,FR,243,1,2025-09-16,2025-09-16,243.0
101315,instagram,ios,AT,152,1,2025-11-09,2025-11-09,152.0
101315,tiktok,ios,BE,265,1,2025-12-29,2025-12-29,265.0
101316,tiktok,android,ES,3,1,2025-01-15,2025-01-15,3.0
101316,affiliate,android,LV,24,1,2025-02-02,2025-02-02,24.0
101316,affiliate,android,DE,38,1,2025-02-14,2025-02-14,38.0
101316,tiktok,android,GR,17,1,2025-03-03,2025-03-03,17.0
101316,tiktok,android,HR,44,1,2025-04-25,2025-04-25,44.0
101316,affiliate,android,EE,25,1,2025-07-13,2025-07-13,25.0
101316,affiliate,android,SI,201,1,2025-11-01,2025-11-01,201.0
101316,tiktok,android,LT,55,1,2025-12-02,2025-12-02,55.0
101317,tiktok,android,RO,7,1,2025-01-21,2025-01-21,7.0
101317,tiktok,android,LT,91,1,2025-07-14,2025-07-14,91.0
101317,tiktok,android,AT,56,1,2025-08-08,2025-08-08,56.0
101317,tiktok,android,HU,27,1,2025-10-20,2025-10-20,27.0
101317,tiktok,android,IT,44,1,2025-10-22,2025-10-22,44.0
101317,tiktok,android,CZ,23,1,2025-11-04,2025-11-04,23.0
101317,tiktok,android,IE,147,1,2025-11-09,2025-11-09,147.0
101317,tiktok,android,BE,140,1,2025-12-09,2025-12-09,140.0
101318,affiliate,ios,SK,4,1,2025-01-08,2025-01-08,4.0
101318,tiktok,android,RO,24,1,2025-06-04,2025-06-04,24.0
101318,tiktok,android,CZ,22,1,2025-07-03,2025-07-03,22.0
101318,affiliate,ios,BG,42,1,2025-07-11,2025-07-11,42.0
101318,affiliate,ios,FI,193,1,2025-07-25,2025-07-25,193.0
101318,tiktok,android,ES,16,1,2025-08-17,2025-08-17,16.0
101318,affiliate,ios,HR,225,1,2025-09-26,2025-09-26,225.0
101318,tiktok,android,IE,170,1,2025-12-26,2025-12-26,170.0
101319,tiktok,android,FI,19,1,2025-01-08,2025-01-08,19.0
101319,affiliate,android,SK,118,1,2025-05-05,2025-05-05,118.0
101319,tiktok,android,GR,5,1,2025-05-20,2025-05-20,5.0
101319,affiliate,android,SI,55,1,2025-05-24,2025-05-24,55.0
101319,tiktok,android,HR,105,1,2025-06-04,2025-06-04,105.0
101319,affiliate,android,PT,51,1,2025-06-29,2025-06-29,51.0
101319,affiliate,android,LU,156,1,2025-08-11,2025-08-11,156.0
101319,tiktok,android,LT,81,1,2025-10-15,2025-10-15,81.0
101320,facebook,android,NL,9,1,2025-02-18,2025-02-18,9.0
101320,affiliate,android,RO,65,1,2025-03-20,2025-03-20,65.0
101320,affiliate,android,NL,32,1,2025-05-11,2025-05-11,32.0
101320,facebook,android,IT,31,1,2025-06-06,2025-06-06,31.0
101320,facebook,android,DE,186,1,2025-07-05,2025-07-05,186.0
101320,affiliate,android,DK,25,1,2025-07-14,2025-07-14,25.0
101320,affiliate,android,BG,161,1,2025-07-27,2025-07-27,161.0
101320,facebook,android,PL,50,1,2025-12-27,2025-12-27,50.0
101321,affiliate,ios,FI,32,1,2025-02-06,2025-02-06,32.0
101321,instagram,android,CZ,4,1,2025-02-28,2025-02-28,4.0
101321,instagram,android,SE,222,2,2025-03-19,2025-06-17,333.0
101321,instagram,android,EE,69,1,2025-03-25,2025-03-25,69.0
101321,affiliate,ios,MT,20,1,2025-04-15,2025-04-15,20.0
101321,affiliate,ios,FR,39,1,2025-07-12,2025-07-12,39.0
101321,affiliate,ios,ES,59,1,2025-07-15,2025-07-15,59.0
101322,instagram,android,FI,14,1,2025-01-31,2025-01-31,14.0
101322,instagram,android,BE,75,1,2025-03-18,2025-03-18,75.0
101322,instagram,android,SI,66,1,2025-06-19,2025-06-19,66.0
101322,tiktok,ios,AT,182,1,2025-07-10,2025-07-10,182.0
101322,tiktok,ios,HU,20,1,2025-08-11,2025-08-11,20.0
101322,tiktok,ios,LT,90,1,2025-09-02,2025-09-02,90.0
101322,instagram,android,BG,241,1,2025-11-23,2025-11-23,241.0
101322,tiktok,ios,BG,175,1,2025-12-29,2025-12-29,175.0
101323,instagram,android,IE,78,1,2025-05-05,2025-05-05,78.0
101323,instagram,android,BG,90,1,2025-05-21,2025-05-21,90.0
101323,instagram,android,LT,60,1,2025-07-13,2025-07-13,60.0
101323,google,android,EE,148,1,2025-08-14,2025-08-14,148.0
101323,google,android,CZ,17,1,2025-08-22,2025-08-22,17.0
101323,google,android,LT,36,1,2025-08-22,2025-08-22,36.0
101323,google,android,FR,40,1,2025-11-23,2025-11-23,40.0
101323,instagram,android,BE,75,1,2025-12-24,2025-12-24,75.0
101324,twitter,android,NL,23,1,2025-03-08,2025-03-08,23.0
101324,twitter,android,LU,60,1,2025-05-01,2025-05-01,60.0
101324,twitter,ios,LV,30,1,2025-05-30,2025-05-30,30.0
101324,twitter,android,PT,114,1,2025-06-07,2025-06-07,114.0
101324,twitter,ios,HU,47,1,2025-06-19,2025-06-19,47.0
101324,twitter,ios,AT,104,1,2025-08-10,2025-08-10,104.0
101324,twitter,android,PL,113,1,2025-09-25,2025-09-25,113.0
101324,twitter,ios,PT,114,1,2025-10-12,2025-10-12,114.0
101325,affiliate,android,CY,8,1,2025-02-13,2025-02-13,8.0
101325,twitter,ios,CZ,12,1,2025-02-16,2025-02-16,12.0
101325,twitter,ios,IT,7,1,2025-02-21,2025-02-21,7.0
101325,affiliate,android,SI,72,1,2025-06-09,2025-06-09,72.0
101325,twitter,ios,PL,72,1,2025-11-09,2025-11-09,72.0
101325,twitter,ios,FR,205,1,2025-12-14,2025-12-14,205.0
101325,affiliate,android,CZ,53,1,2025-12-23,2025-12-23,53.0
101325,affiliate,android,NL,45,1,2025-12-24,2025-12-24,45.0
101326,twitter,ios,AT,71,1,2025-03-09,2025-03-09,71.0
101326,facebook,ios,CZ,7,1,2025-04-20,2025-04-20,7.0
101326,twitter,ios,SI,108,1,2025-05-16,2025-05-16,108.0
101326,facebook,ios,HU,23,1,2025-05-27,2025-05-27,23.0
101326,facebook,ios,NL,17,1,2025-09-02,2025-09-02,17.0
101326,twitter,ios,MT,100,1,2025-10-16,2025-10-16,100.0
101326,twitter,ios,LV,138,1,2025-10-20,2025-10-20,138.0
101326,facebook,ios,IT,47,1,2025-11-15,2025-11-15,47.0
101327,facebook,android,LU,26,1,2025-02-05,2025-02-05,26.0
101327,facebook,android,MT,10,1,2025-03-04,2025-03-04,10.0
101327,twitter,ios,FR,72,1,2025-03-07,2025-03-07,72.0
101327,twitter,ios,HU,42,1,2025-08-10,2025-08-10,42.0
101327,facebook,android,IE,91,1,2025-10-05,2025-10-05,91.0
101327,twitter,ios,FI,262,1,2025-10-19,2025-10-19,262.0
101327,facebook,android,HR,250,1,2025-12-10,2025-12-10,250.0
101327,twitter,ios,LV,170,1,2025-12-21,2025-12-21,170.0
101328,facebook,android,DE,78,1,2025-03-10,2025-03-10,78.0
101328,tiktok,ios,AT,74,1,2025-03-26,2025-03-26,74.0
101328,tiktok,ios,PL,9,1,2025-06-14,2025-06-14,9.0
101328,facebook,android,FR,76,1,2025-08-05,2025-08-05,76.0
101328,tiktok,ios,DE,140,1,2025-09-05,2025-09-05,140.0
101328,facebook,android,LT,198,1,2025-09-17,2025-09-17,198.0
101328,facebook,android,AT,238,1,2025-10-17,2025-10-17,238.0
101328,tiktok,ios,CY,35,1,2025-11-13,2025-11-13,35.0
101329,tiktok,ios,IE,110,2,2025-04-04,2025-07-25,165.0
101329,google,ios,NL,41,1,2025-06-09,2025-06-09,41.0
101329,tiktok,ios,AT,81,1,2025-06-12,2025-06-12,81.0
101329,tiktok,ios,DK,25,1,2025-07-21,2025-07-21,25.0
101329,google,ios,HU,50,1,2025-08-30,2025-08-30,50.0
101329,google,ios,IE,239,1,2025-09-26,2025-09-26,239.0
101329,google,ios,BE,35,1,2025-12-02,2025-12-02,35.0
101330,affiliate,ios,RO,29,1,2025-02-12,2025-02-12,29.0
101330,instagram,android,LU,13,1,2025-02-20,2025-02-20,13.0
101330,instagram,android,LV,69,1,2025-03-24,2025-03-24,69.0
101330,instagram,android,SI,70,1,2025-04-23,2025-04-23,70.0
101330,affiliate,ios,SI,79,2,2025-05-21,2025-08-14,118.5
101330,affiliate,ios,BE,42,1,2025-06-06,2025-06-06,42.0
101330,instagram,android,DK,30,1,2025-06-18,2025-06-18,30.0
101331,instagram,android,CY,9,1,2025-02-12,2025-02-12,9.0
101331,instagram,android,AT,74,1,2025-03-20,2025-03-20,74.0
101331,instagram,android,FI,36,1,2025-04-02,2025-04-02,36.0
101331,google,ios,CZ,24,1,2025-05-04,2025-05-04,24.0
101331,instagram,android,SE,153,1,2025-06-01,2025-06-01,153.0
101331,google,ios,IE,77,1,2025-07-28,2025-07-28,77.0
101331,google,ios,PL,108,1,2025-11-01,2025-11-01,108.0
101331,google,ios,HU,65,1,2025-12-03,2025-12-03,65.0
101332,instagram,android,SK,20,1,2025-02-07,2025-02-07,20.0
101332,instagram,android,CY,11,1,2025-02-19,2025-02-19,11.0
101332,instagram,android,FI,20,1,2025-03-22,2025-03-22,20.0
101332,google,android,RO,118,1,2025-05-03,2025-05-03,118.0
101332,google,android,ES,39,1,2025-07-24,2025-07-24,39.0
101332,google,android,BE,72,1,2025-08-23,2025-08-23,72.0
101332,instagram,android,IT,27,1,2025-08-25,2025-08-25,27.0
101332,google,android,SE,84,1,2025-11-07,2025-11-07,84.0
101333,affiliate,android,AT,86,2,2025-02-09,2025-06-26,129.0
101333,twitter,ios,GR,10,1,2025-04-06,2025-04-06,10.0
101333,twitter,ios,FR,220,1,2025-08-03,2025-08-03,220.0
101333,twitter,ios,CZ,13,1,2025-08-16,2025-08-16,13.0
101333,affiliate,android,FI,90,1,2025-09-07,2025-09-07,90.0
101333,twitter,ios,DE,63,1,2025-09-08,2025-09-08,63.0
101333,affiliate,android,DE,221,1,2025-11-06,2025-11-06,221.0
101334,affiliate,ios,IT,13,1,2025-03-22,2025-03-22,13.0
101334,facebook,ios,SE,58,1,2025-05-11,2025-05-11,58.0
101334,facebook,ios,IE,63,1,2025-05-16,2025-05-16,63.0
101334,affiliate,ios,AT,113,1,2025-05-26,2025-05-26,113.0
101334,facebook,ios,LV,52,1,2025-08-06,2025-08-06,52.0
101334,affiliate,ios,ES,54,1,2025-09-15,2025-09-15,54.0
101334,facebook,ios,FR,113,1,2025-11-04,2025-11-04,113.0
101334,affiliate,ios,HR,75,1,2025-12-07,2025-12-07,75.0
101335,affiliate,android,SE,27,1,2025-01-22,2025-01-22,27.0
101335,affiliate,android,CZ,3,1,2025-01-30,2025-01-30,3.0
101335,affiliate,ios,BE,54,1,2025-02-15,2025-02-15,54.0
101335,affiliate,ios,CZ,16,1,2025-03-02,2025-03-02,16.0
101335,affiliate,ios,PL,9,1,2025-03-15,2025-03-15,9.0
101335,affiliate,ios,DE,74,1,2025-07-29,2025-07-29,74.0
101335,affiliate,android,BE,270,1,2025-11-01,2025-11-01,270.0
101335,affiliate,android,CY,64,1,2025-11-12,2025-11-12,64.0
101336,tiktok,ios,LT,13,1,2025-01-15,2025-01-15,13.0
101336,tiktok,ios,CY,4,1,2025-02-14,2025-02-14,4.0
101336,affiliate,ios,IT,12,1,2025-02-28,2025-02-28,12.0
101336,affiliate,ios,CZ,8,1,2025-03-27,2025-03-27,8.0
101336,tiktok,ios,SK,21,1,2025-03-28,2025-03-28,21.0
101336,affiliate,ios,BG,105,1,2025-07-18,2025-07-18,105.0
101336,tiktok,ios,BE,208,1,2025-08-17,2025-08-17,208.0
101336,affiliate,ios,EE,126,1,2025-09-15,2025-09-15,126.0
101337,affiliate,ios,SE,6,1,2025-01-24,2025-01-24,6.0
101337,affiliate,ios,BG,234,2,2025-03-31,2025-07-18,351.0
101337,affiliate,ios,FR,72,1,2025-06-08,2025-06-08,72.0
101337,affiliate,ios,SI,200,1,2025-08-08,2025-08-08,200.0
101337,affiliate,ios,GR,33,1,2025-09-25,2025-09-25,33.0
101337,affiliate,ios,LU,243,1,2025-10-01,2025-10-01,243.0
101337,affiliate,ios,AT,265,1,2025-11-27,2025-11-27,265.0
101338,facebook,android,BE,17,1,2025-01-07,2025-01-07,17.0
101338,instagram,ios,LT,10,1,2025-01-13,2025-01-13,10.0
101338,facebook,android,GR,7,1,2025-01-15,2025-01-15,7.0
101338,facebook,android,DE,70,1,2025-05-25,2025-05-25,70.0
101338,instagram,ios,BE,186,1,2025-07-08,2025-07-08,186.0
101338,facebook,android,CY,25,1,2025-08-26,2025-08-26,25.0
101338,instagram,ios,FI,63,1,2025-09-15,2025-09-15,63.0
101338,instagram,ios,DE,260,1,2025-11-23,2025-11-23,260.0
101339,instagram,ios,CY,12,1,2025-04-09,2025-04-09,12.0
101339,facebook,android,DK,170,2,2025-04-27,2025-12-19,255.0
101339,instagram,ios,RO,175,1,2025-07-04,2025-07-04,175.0
101339,facebook,android,AT,74,1,2025-07-11,2025-07-11,74.0
101339,instagram,ios,CZ,29,1,2025-07-27,2025-07-27,29.0
101339,instagram,ios,IT,37,1,2025-08-04,2025-08-04,37.0
101339,facebook,android,BE,115,1,2025-12-14,2025-12-14,115.0
101340,tiktok,ios,LT,29,1,2025-02-04,2025-02-04,29.0
101340,tiktok,ios,DK,50,1,2025-02-14,2025-02-14,50.0
101340,tiktok,ios,DE,25,1,2025-02-15,2025-02-15,25.0
101340,twitter,ios,SE,36,1,2025-06-06,2025-06-06,36.0
101340,tiktok,ios,AT,198,1,2025-09-01,2025-09-01,198.0
101340,twitter,ios,FR,153,1,2025-09-08,2025-09-08,153.0
101340,twitter,ios,BE,30,1,2025-12-02,2025-12-02,30.0
101340,twitter,ios,LT,215,1,2025-12-27,2025-12-27,215.0
101341,tiktok,ios,CY,52,2,2025-04-03,2025-11-14,78.0
101341,tiktok,ios,LT,108,1,2025-05-07,2025-05-07,108.0
101341,facebook,android,CY,21,1,2025-07-16,2025-07-16,21.0
101341,tiktok,ios,FI,161,1,2025-07-25,2025-07-25,161.0
101341,facebook,android,BE,230,1,2025-09-12,2025-09-12,230.0
101341,facebook,android,PL,131,1,2025-10-05,2025-10-05,131.0
101341,facebook,android,GR,40,1,2025-10-09,2025-10-09,40.0
101342,tiktok,ios,IT,20,1,2025-07-15,2025-07-15,20.0
101342,facebook,android,SK,220,1,2025-08-02,2025-08-02,220.0
101342,tiktok,ios,LU,100,1,2025-08-06,2025-08-06,100.0
101342,tiktok,ios,IE,68,1,2025-08-13,2025-08-13,68.0
101342,facebook,android,BE,232,2,2025-09-12,2025-11-09,348.0
101342,facebook,android,SE,157,1,2025-10-14,2025-10-14,157.0
101342,tiktok,ios,ES,25,1,2025-12-13,2025-12-13,25.0
101343,tiktok,ios,FR,21,1,2025-03-31,2025-03-31,21.0
101343,tiktok,ios,PL,31,1,2025-04-10,2025-04-10,31.0
101343,tiktok,ios,DK,45,1,2025-05-17,2025-05-17,45.0
101343,tiktok,ios,SK,108,1,2025-06-13,2025-06-13,108.0
101343,tiktok,ios,AT,60,1,2025-06-21,2025-06-21,60.0
101343,tiktok,ios,BE,182,1,2025-07-29,2025-07-29,182.0
101343,tiktok,ios,IT,42,1,2025-07-31,2025-07-31,42.0
101343,tiktok,ios,HU,125,1,2025-12-28,2025-12-28,125.0
101344,tiktok,ios,CZ,16,1,2025-03-18,2025-03-18,16.0
101344,google,android,LT,70,1,2025-04-10,2025-04-10,70.0
101344,google,android,HU,36,2,2025-07-15,2025-11-19,54.0
101344,tiktok,ios,IE,140,1,2025-09-04,2025-09-04,140.0
101344,google,android,NL,34,1,2025-10-28,2025-10-28,34.0
101344,tiktok,ios,SE,376,2,2025-11-29,2025-12-14,564.0
101345,facebook,ios,LT,158,1,2025-07-21,2025-07-21,158.0
101345,affiliate,android,PT,28,1,2025-08-16,2025-08-16,28.0
101345,affiliate,android,FI,148,1,2025-08-26,2025-08-26,148.0
101345,facebook,ios,EE,63,1,2025-09-02,2025-09-02,63.0
101345,facebook,ios,HR,129,1,2025-10-22,2025-10-22,129.0
101345,affiliate,android,EE,67,1,2025-10-25,2025-10-25,67.0
101345,facebook,ios,RO,201,1,2025-11-24,2025-11-24,201.0
101345,affiliate,android,NL,50,1,2025-12-06,2025-12-06,50.0
101346,google,android,DK,23,1,2025-01-16,2025-01-16,23.0
101346,tiktok,ios,SI,52,1,2025-04-04,2025-04-04,52.0
101346,google,android,BG,95,1,2025-05-04,2025-05-04,95.0
101346,google,android,AT,159,1,2025-06-02,2025-06-02,159.0
101346,google,android,HR,158,1,2025-07-24,2025-07-24,158.0
101346,tiktok,ios,CZ,93,2,2025-10-09,2025-12-15,139.5
101346,tiktok,ios,AT,152,1,2025-11-08,2025-11-08,152.0
101347,instagram,android,SE,27,1,2025-03-22,2025-03-22,27.0
101347,google,android,IT,27,1,2025-04-28,2025-04-28,27.0
101347,google,android,BG,105,1,2025-05-25,2025-05-25,105.0
101347,instagram,android,IE,120,1,2025-06-02,2025-06-02,120.0
101347,google,android,LT,39,1,2025-06-26,2025-06-26,39.0
101347,google,android,DK,86,1,2025-10-10,2025-10-10,86.0
101347,instagram,android,CY,59,1,2025-10-30,2025-10-30,59.0
101347,instagram,android,RO,236,1,2025-11-17,2025-11-17,236.0
101348,google,android,LV,80,1,2025-03-09,2025-03-09,80.0
101348,facebook,ios,NL,27,1,2025-03-20,2025-03-20,27.0
101348,google,android,ES,75,2,2025-03-20,2025-10-03,112.5
101348,google,android,SE,30,1,2025-06-15,2025-06-15,30.0
101348,facebook,ios,CZ,35,1,2025-07-27,2025-07-27,35.0
101348,facebook,ios,IT,41,1,2025-09-21,2025-09-21,41.0
101348,facebook,ios,BG,59,1,2025-11-17,2025-11-17,59.0
101349,twitter,ios,NL,3,1,2025-01-27,2025-01-27,3.0
101349,google,android,FI,18,1,2025-01-29,2025-01-29,18.0
101349,twitter,ios,AT,47,1,2025-03-29,2025-03-29,47.0
