user_id,purchase_date,platform,ad_source,purchase_amount,country
u_11872,2025-05-16,ios,tiktok,26.97,BE
u_11873,2025-05-16,android,instagram,57.76,DE
u_11874,2025-05-16,ios,tiktok,14.38,BE
u_11076,2025-05-17,ios,instagram,33.92,DE
u_10127,2025-05-17,android,tiktok,43.21,IE
u_10030,2025-05-17,ios,instagram,26.39,PT
u_11648,2025-05-17,android,google_ads,50.21,DE
u_11875,2025-05-17,android,google_ads,57.54,DE
u_11876,2025-05-17,android,tiktok,50.46,FR
u_11877,2025-05-17,android,tiktok,22.25,PL
u_11878,2025-05-17,android,instagram,31.69,IT
u_11879,2025-05-17,ios,instagram,46.75,ES
u_11880,2025-05-17,android,instagram,7.25,PT
u_11881,2025-05-17,android,facebook,58.83,SE
u_11882,2025-05-17,android,google_ads,50.41,SE
u_11883,2025-05-17,android,facebook,51.7,SE
u_11884,2025-05-17,android,tiktok,20.87,BE
u_11011,2025-05-18,android,twitter,25.02,SE
u_11265,2025-05-18,android,google_ads,12.32,BE
u_10872,2025-05-18,android,twitter,12.32,IE
u_11303,2025-05-18,ios,facebook,27.54,PL
u_10761,2025-05-18,ios,tiktok,25.71,DE
u_11274,2025-05-18,android,tiktok,59.1,DE
u_11560,2025-05-18,ios,instagram,68.19,DE
u_11497,2025-05-18,android,tiktok,14.29,FR
u_11283,2025-05-18,android,instagram,22.54,FR
u_11885,2025-05-18,android,instagram,35.71,ES
u_11886,2025-05-18,ios,twitter,70.04,ES
u_11887,2025-05-18,android,google_ads,56.84,PT
u_11888,2025-05-18,android,tiktok,62.34,ES
u_11889,2025-05-18,ios,tiktok,11.31,ES
u_11890,2025-05-18,android,google_ads,61.16,FR
u_11891,2025-05-18,android,google_ads,19.8,SE
u_11892,2025-05-18,android,tiktok,26.72,FR
u_11893,2025-05-18,android,instagram,36.54,PL
u_11894,2025-05-18,android,instagram,33.73,NL
u_11895,2025-05-18,ios,google_ads,28.15,NL
u_11896,2025-05-18,ios,twitter,30.7,IE
u_11897,2025-05-18,android,google_ads,47.66,FR
u_11898,2025-05-18,android,twitter,25.26,ES
u_11899,2025-05-18,ios,facebook,31.44,DE
u_11900,2025-05-18,ios,tiktok,98.42,DE
u_11901,2025-05-18,android,instagram,40.32,PT
u_11902,2025-05-18,android,google_ads,57.8,SE
u_11903,2025-05-18,android,tiktok,11.88,IT
u_10362,2025-05-19,ios,instagram,32.57,DE
u_10854,2025-05-19,ios,google_ads,25.36,PL
u_10469,2025-05-19,ios,facebook,21.42,ES
u_10605,2025-05-19,android,facebook,112.25,FR
u_10483,2025-05-19,android,twitter,38.91,PT
u_10287,2025-05-19,android,tiktok,35.38,FR
u_10039,2025-05-19,android,tiktok,41.85,NL
u_11904,2025-05-19,android,facebook,50.61,IE
u_11905,2025-05-19,ios,instagram,48.23,FR
u_11906,2025-05-19,ios,twitter,42.56,SE
u_11907,2025-05-19,android,google_ads,58.14,SE
u_11908,2025-05-19,android,instagram,57.61,IT
u_11909,2025-05-19,ios,google_ads,56.52,ES
u_11910,2025-05-19,ios,instagram,31.33,PL
u_11911,2025-05-19,android,instagram,23.43,DE
u_11912,2025-05-19,android,tiktok,44.32,BE
u_11913,2025-05-19,android,google_ads,28.79,FR
u_11914,2025-05-19,android,google_ads,24.8,PT
u_11915,2025-05-19,ios,facebook,15.58,DE
u_11916,2025-05-19,ios,facebook,30.16,DE
u_11917,2025-05-19,ios,instagram,70.26,BE
u_11918,2025-05-19,ios,google_ads,22.31,PT
u_11385,2025-05-20,ios,facebook,32.78,NL
u_11154,2025-05-20,android,tiktok,44.33,ES
u_11065,2025-05-20,ios,facebook,19.51,ES
u_10189,2025-05-20,android,facebook,18.62,FR
u_10432,2025-05-20,ios,facebook,78.99,SE
u_11052,2025-05-20,android,tiktok,11.15,PT
u_11919,2025-05-20,ios,twitter,61.12,DE
u_11920,2025-05-20,android,twitter,19.05,ES
u_11921,2025-05-20,ios,facebook,51.33,IE
u_11922,2025-05-20,android,google_ads,22.52,SE
u_11923,2025-05-20,android,google_ads,12.0,DE
u_11924,2025-05-20,ios,tiktok,39.58,DE
u_11925,2025-05-20,ios,tiktok,47.45,FR
u_11926,2025-05-20,android,tiktok,58.9,ES
u_11927,2025-05-20,ios,twitter,21.79,IE
u_11928,2025-05-20,android,facebook,27.14,PL
u_11929,2025-05-20,ios,instagram,47.31,PL
u_11930,2025-05-20,ios,facebook,39.68,BE
u_11931,2025-05-20,android,google_ads,18.81,DE
u_10911,2025-05-21,ios,tiktok,68.99,ES
u_11844,2025-05-21,ios,tiktok,51.37,DE
u_11404,2025-05-21,android,tiktok,37.99,IT
u_10047,2025-05-21,ios,tiktok,22.13,BE
u_11080,2025-05-21,android,google_ads,15.25,PL
u_10652,2025-05-21,ios,twitter,32.92,ES
u_11630,2025-05-21,ios,google_ads,32.64,IE
u_11932,2025-05-21,ios,tiktok,43.42,DE
u_11933,2025-05-21,android,tiktok,44.95,FR
u_11934,2025-05-21,android,tiktok,65.37,ES
u_11935,2025-05-21,ios,google_ads,36.47,ES
u_11936,2025-05-21,ios,google_ads,46.41,DE
u_11937,2025-05-21,ios,facebook,29.71,NL
u_11938,2025-05-21,android,google_ads,55.17,FR
u_11939,2025-05-21,android,google_ads,71.57,PL
u_11940,2025-05-21,android,tiktok,26.45,FR
u_11941,2025-05-21,ios,google_ads,41.24,SE
u_11942,2025-05-21,android,tiktok,45.32,DE
u_11943,2025-05-21,ios,google_ads,57.23,IT
u_11944,2025-05-21,android,instagram,30.57,PL
u_11945,2025-05-21,android,tiktok,14.8,DE
u_11099,2025-05-22,ios,instagram,25.7,IT
u_11684,2025-05-22,ios,google_ads,43.04,PL
u_11088,2025-05-22,ios,instagram,49.75,PL
u_10056,2025-05-22,android,facebook,21.99,DE
u_11564,2025-05-22,android,google_ads,39.07,DE
u_11350,2025-05-22,android,facebook,31.9,DE
u_10575,2025-05-22,ios,google_ads,57.48,DE
u_11946,2025-05-22,ios,facebook,6.99,FR
u_11947,2025-05-22,ios,instagram,49.37,PT
u_11948,2025-05-22,android,instagram,21.33,NL
u_11949,2025-05-22,android,google_ads,36.27,FR
u_11950,2025-05-22,android,instagram,37.47,ES
u_11951,2025-05-22,android,facebook,31.13,PL
u_11952,2025-05-22,android,google_ads,47.08,PL
u_11953,2025-05-22,android,instagram,36.36,FR
u_11954,2025-05-22,ios,instagram,36.41,FR
u_11955,2025-05-22,ios,tiktok,6.99,PL
u_11956,2025-05-22,ios,facebook,42.65,FR
u_11957,2025-05-22,android,twitter,34.14,ES
u_11958,2025-05-22,ios,tiktok,53.48,ES
u_11959,2025-05-22,android,facebook,96.71,NL
u_11960,2025-05-22,ios,instagram,46.58,IE
u_11171,2025-05-23,android,google_ads,6.89,ES
u_10967,2025-05-23,ios,tiktok,80.35,PT
u_11878,2025-05-23,android,instagram,47.59,IT
u_11651,2025-05-23,ios,facebook,47.06,NL
u_11183,2025-05-23,android,facebook,52.77,BE
u_10802,2025-05-23,ios,google_ads,51.33,DE
u_10596,2025-05-23,android,twitter,18.12,PT
u_10802,2025-05-23,ios,google_ads,44.96,DE
u_11454,2025-05-23,android,google_ads,56.46,NL
u_10769,2025-05-23,ios,instagram,13.91,IT
u_10707,2025-05-23,android,twitter,91.3,DE
u_11961,2025-05-23,android,facebook,44.96,IE
u_11962,2025-05-23,android,google_ads,40.24,PL
u_11963,2025-05-23,ios,tiktok,27.7,PL
u_11964,2025-05-23,ios,tiktok,38.14,BE
u_11965,2025-05-23,ios,facebook,20.1,BE
u_11966,2025-05-23,android,google_ads,73.8,PL
u_11967,2025-05-23,android,facebook,42.55,SE
u_11968,2025-05-23,android,google_ads,66.43,IT
u_11969,2025-05-23,android,google_ads,33.87,IT
u_11970,2025-05-23,android,tiktok,52.17,IT
u_11971,2025-05-23,android,tiktok,45.82,ES
u_11972,2025-05-23,ios,instagram,61.34,DE
u_11973,2025-05-23,android,twitter,41.1,FR
u_11974,2025-05-23,ios,instagram,57.78,NL
u_11975,2025-05-23,ios,twitter,72.27,ES
u_11976,2025-05-23,android,instagram,57.73,DE
u_11977,2025-05-23,ios,tiktok,43.0,ES
u_11978,2025-05-23,ios,instagram,31.66,SE
u_11979,2025-05-23,android,tiktok,45.28,BE
u_11980,2025-05-23,android,facebook,43.75,PL
u_11981,2025-05-23,ios,facebook,47.73,BE
u_11982,2025-05-23,android,instagram,56.62,IT
u_10903,2025-05-24,ios,instagram,45.42,ES
u_11355,2025-05-24,ios,facebook,44.54,DE
u_10617,2025-05-24,android,instagram,53.37,IT
u_10399,2025-05-24,android,twitter,17.27,FR
u_10629,2025-05-24,android,google_ads,33.31,FR
u_11983,2025-05-24,ios,google_ads,10.29,PL
u_11984,2025-05-24,ios,tiktok,28.48,PT
u_11985,2025-05-24,ios,instagram,63.05,PT
u_11986,2025-05-24,android,facebook,67.1,IT
u_11987,2025-05-24,android,google_ads,29.56,PL
u_11988,2025-05-24,ios,tiktok,32.94,ES
u_11989,2025-05-24,android,google_ads,45.93,IE
u_11990,2025-05-24,ios,instagram,52.33,FR
u_11991,2025-05-24,android,instagram,66.73,ES
u_11992,2025-05-24,android,facebook,48.68,FR
u_11993,2025-05-24,ios,tiktok,51.06,IT
u_10831,2025-05-25,ios,google_ads,16.69,DE
u_10976,2025-05-25,ios,instagram,27.77,ES
u_10643,2025-05-25,ios,tiktok,56.53,ES
u_11334,2025-05-25,ios,facebook,17.48,NL
u_10964,2025-05-25,android,twitter,49.14,DE
u_10247,2025-05-25,ios,google_ads,18.89,FR
u_10020,2025-05-25,android,twitter,49.34,DE
u_10340,2025-05-25,android,instagram,19.33,PT
u_11994,2025-05-25,android,tiktok,59.27,DE
u_11995,2025-05-25,android,facebook,43.32,PL
u_11996,2025-05-25,ios,twitter,35.29,DE
u_11997,2025-05-25,ios,google_ads,25.16,NL
u_11998,2025-05-25,android,google_ads,58.97,IE
u_11999,2025-05-25,ios,facebook,62.93,DE
u_12000,2025-05-25,ios,instagram,45.51,DE
u_12001,2025-05-25,android,twitter,48.64,IT
u_12002,2025-05-25,ios,twitter,51.16,PL
u_12003,2025-05-25,android,google_ads,58.46,IT
u_12004,2025-05-25,android,tiktok,45.89,ES
u_12005,2025-05-25,android,tiktok,39.35,IT
u_12006,2025-05-25,ios,tiktok,46.23,NL
u_12007,2025-05-25,android,google_ads,38.57,SE
u_12008,2025-05-25,ios,google_ads,59.83,PL
u_12009,2025-05-25,ios,twitter,53.16,ES
u_12010,2025-05-25,ios,instagram,36.81,IT
u_11605,2025-05-26,android,google_ads,53.19,ES
u_10334,2025-05-26,android,google_ads,39.64,IT
u_10536,2025-05-26,android,facebook,50.59,NL
u_11282,2025-05-26,android,facebook,83.77,PL
u_11600,2025-05-26,ios,tiktok,50.11,NL
u_11848,2025-05-26,android,google_ads,57.46,FR
u_11545,2025-05-26,ios,google_ads,37.38,SE
u_12011,2025-05-26,ios,facebook,65.85,IT
u_12012,2025-05-26,android,google_ads,11.37,PT
u_12013,2025-05-26,android,instagram,43.98,IT
u_12014,2025-05-26,ios,facebook,51.63,IT
u_12015,2025-05-26,ios,tiktok,50.52,PL
u_12016,2025-05-26,ios,facebook,40.79,IE
u_12017,2025-05-26,android,google_ads,44.68,FR
u_12018,2025-05-26,android,google_ads,53.3,DE
u_12019,2025-05-26,android,facebook,101.7,FR
u_12020,2025-05-26,android,facebook,16.23,FR
u_12021,2025-05-26,ios,facebook,31.55,BE
u_12022,2025-05-26,ios,facebook,30.68,SE
u_12023,2025-05-26,android,facebook,74.93,FR
u_12024,2025-05-26,android,facebook,50.73,PL
u_12010,2025-05-27,ios,instagram,65.43,IT
u_10552,2025-05-27,ios,google_ads,26.23,DE
u_11814,2025-05-27,ios,instagram,45.38,ES
u_11093,2025-05-27,ios,facebook,27.83,FR
u_10142,2025-05-27,android,instagram,38.74,DE
u_10721,2025-05-27,android,tiktok,38.92,SE
u_12025,2025-05-27,android,facebook,37.29,PL
u_12026,2025-05-27,android,google_ads,56.95,DE
u_12027,2025-05-27,android,facebook,21.22,FR
u_12028,2025-05-27,android,google_ads,70.29,DE
u_12029,2025-05-27,ios,facebook,39.49,FR
u_12030,2025-05-27,ios,instagram,20.68,SE
u_12031,2025-05-27,android,google_ads,51.55,PL
u_12032,2025-05-27,ios,facebook,28.7,SE
u_12033,2025-05-27,ios,facebook,35.88,PL
u_12034,2025-05-27,android,instagram,31.84,PT
u_12035,2025-05-27,ios,tiktok,50.35,NL
u_12036,2025-05-27,ios,tiktok,47.09,SE
u_12037,2025-05-27,ios,instagram,36.76,PT
u_10676,2025-05-28,android,twitter,38.55,PL
u_11557,2025-05-28,ios,google_ads,28.66,DE
u_11137,2025-05-28,ios,facebook,66.68,PL
u_10640,2025-05-28,android,google_ads,24.73,NL
u_10200,2025-05-28,android,twitter,30.94,BE
u_11080,2025-05-28,android,google_ads,42.7,PL
u_12038,2025-05-28,android,facebook,37.65,ES
u_12039,2025-05-28,android,twitter,46.7,IT
u_12040,2025-05-28,ios,instagram,23.58,SE
u_12041,2025-05-28,ios,facebook,48.84,ES
u_12042,2025-05-28,ios,twitter,39.96,FR
u_12043,2025-05-28,android,facebook,7.39,IE
u_12044,2025-05-28,android,google_ads,25.65,DE
u_12045,2025-05-28,android,twitter,51.64,IT
u_12046,2025-05-28,ios,instagram,6.99,IT
u_12047,2025-05-28,ios,google_ads,40.32,PL
u_12048,2025-05-28,ios,google_ads,23.36,FR
u_12049,2025-05-28,android,facebook,46.52,DE
u_10072,2025-05-29,android,google_ads,39.04,DE
u_10028,2025-05-29,ios,facebook,15.55,SE
u_10727,2025-05-29,android,facebook,47.09,DE
u_11372,2025-05-29,android,facebook,21.7,SE
u_10745,2025-05-29,android,google_ads,32.5,ES
u_12050,2025-05-29,android,google_ads,30.91,DE
u_12051,2025-05-29,ios,google_ads,71.48,ES
u_12052,2025-05-29,ios,facebook,54.94,NL
u_12053,2025-05-29,android,google_ads,38.01,ES
u_12054,2025-05-29,android,instagram,34.59,FR
u_12055,2025-05-29,ios,facebook,65.13,NL
u_12056,2025-05-29,ios,instagram,21.86,IE
u_12057,2025-05-29,ios,tiktok,12.43,FR
u_12058,2025-05-29,ios,tiktok,49.13,DE
u_12059,2025-05-29,ios,twitter,31.73,PT
u_12060,2025-05-29,android,tiktok,53.82,SE
u_12061,2025-05-29,android,google_ads,42.73,NL
u_11860,2025-05-30,android,facebook,25.77,IE
u_10386,2025-05-30,ios,google_ads,62.59,IT
u_10975,2025-05-30,android,google_ads,88.1,ES
u_10628,2025-05-30,android,facebook,31.07,PT
u_11728,2025-05-30,android,google_ads,43.37,FR
u_10796,2025-05-30,android,google_ads,7.04,SE
u_12062,2025-05-30,ios,tiktok,35.73,ES
u_12063,2025-05-30,ios,google_ads,72.23,NL
u_12064,2025-05-30,ios,google_ads,52.45,PT
u_12065,2025-05-30,android,twitter,52.13,PT
u_12066,2025-05-30,ios,instagram,33.76,IT
u_12067,2025-05-30,ios,tiktok,38.12,SE
u_12068,2025-05-30,ios,twitter,34.77,PL
u_12069,2025-05-30,ios,tiktok,13.49,DE
u_12070,2025-05-30,ios,google_ads,62.42,SE
u_12071,2025-05-30,ios,twitter,32.82,PL
u_12072,2025-05-30,android,tiktok,49.91,DE
u_12073,2025-05-30,android,twitter,17.74,DE
u_12074,2025-05-30,android,google_ads,46.13,SE
u_12075,2025-05-30,ios,twitter,58.9,FR
u_11987,2025-05-31,android,google_ads,30.69,PL
u_10861,2025-05-31,ios,instagram,10.37,NL
u_10510,2025-05-31,ios,google_ads,48.41,SE
u_12076,2025-05-31,ios,facebook,32.76,NL
u_12077,2025-05-31,ios,facebook,25.82,FR
u_12078,2025-05-31,android,facebook,31.36,NL
u_12079,2025-05-31,ios,facebook,54.68,DE
u_12080,2025-05-31,android,instagram,64.75,DE
u_12081,2025-05-31,android,facebook,67.12,ES
u_12082,2025-05-31,android,facebook,21.21,PL
u_12083,2025-05-31,ios,twitter,7.14,SE
u_11380,2025-06-01,ios,instagram,25.41,ES
u_10642,2025-06-01,ios,google_ads,38.47,FR
u_10549,2025-06-01,ios,facebook,49.95,PL
u_11150,2025-06-01,ios,google_ads,51.89,ES
u_11056,2025-06-01,android,instagram,79.67,IE
u_12084,2025-06-01,android,twitter,36.42,SE
u_12085,2025-06-01,ios,facebook,28.2,PL
u_12086,2025-06-01,ios,instagram,45.37,SE
u_12087,2025-06-01,android,tiktok,15.69,ES
u_12088,2025-06-01,android,tiktok,56.83,BE
u_12089,2025-06-01,ios,google_ads,26.98,SE
u_12090,2025-06-01,android,instagram,41.67,SE
u_12091,2025-06-01,ios,tiktok,34.26,DE
u_12092,2025-06-01,android,facebook,25.27,DE
u_12093,2025-06-01,android,twitter,40.31,NL
u_12094,2025-06-01,ios,instagram,47.98,DE
u_11855,2025-06-02,android,instagram,65.08,BE
u_11863,2025-06-02,ios,google_ads,41.57,FR
u_10854,2025-06-02,ios,google_ads,28.11,PL
u_10089,2025-06-02,ios,google_ads,53.69,PT
u_10055,2025-06-02,android,tiktok,4.99,DE
u_12095,2025-06-02,android,tiktok,50.23,IT
u_12096,2025-06-02,ios,facebook,28.17,SE
u_12097,2025-06-02,ios,google_ads,59.4,FR
u_12098,2025-06-02,android,google_ads,35.31,FR
u_12099,2025-06-02,ios,tiktok,15.64,DE
u_12100,2025-06-02,android,tiktok,31.24,ES
u_12101,2025-06-02,android,instagram,39.26,BE
u_12102,2025-06-02,ios,google_ads,60.77,NL
u_12103,2025-06-02,android,instagram,41.56,DE
u_12104,2025-06-02,android,instagram,11.14,FR
u_12105,2025-06-02,ios,google_ads,34.59,ES
u_12106,2025-06-02,android,tiktok,38.37,PT
u_10988,2025-06-03,ios,instagram,38.81,SE
u_10508,2025-06-03,android,facebook,45.62,PL
u_10914,2025-06-03,ios,google_ads,46.33,IE
u_10043,2025-06-03,android,tiktok,36.06,ES
u_11088,2025-06-03,ios,instagram,38.93,PL
u_10108,2025-06-03,ios,facebook,21.72,IT
u_11804,2025-06-03,android,google_ads,60.54,NL
u_12107,2025-06-03,ios,google_ads,10.3,PT
u_12108,2025-06-03,ios,facebook,58.24,ES
u_12109,2025-06-03,android,google_ads,43.9,DE
u_12110,2025-06-03,ios,google_ads,51.68,PL
u_12111,2025-06-03,android,google_ads,32.05,ES
u_12112,2025-06-03,android,tiktok,37.76,FR
u_12113,2025-06-03,ios,tiktok,36.66,PL
u_12114,2025-06-03,android,instagram,53.84,FR
u_12115,2025-06-03,android,twitter,27.15,FR
u_12116,2025-06-03,ios,google_ads,17.23,SE
u_12117,2025-06-03,android,google_ads,44.55,PL
u_12118,2025-06-03,ios,facebook,35.81,PL
u_12119,2025-06-03,android,twitter,54.97,IT
u_12120,2025-06-03,ios,facebook,17.87,IT
u_12121,2025-06-03,android,google_ads,66.13,PL
u_11159,2025-06-04,ios,tiktok,43.97,NL
u_10423,2025-06-04,android,google_ads,20.19,PL
u_10737,2025-06-04,android,facebook,13.43,IT
u_10787,2025-06-04,ios,facebook,10.77,DE
u_10603,2025-06-04,android,tiktok,15.08,DE
u_11857,2025-06-04,ios,google_ads,47.44,PT
u_12059,2025-06-04,ios,twitter,34.65,PT
u_12122,2025-06-04,android,facebook,63.25,IT
u_12123,2025-06-04,ios,instagram,25.28,FR
u_12124,2025-06-04,ios,facebook,16.76,NL
u_12125,2025-06-04,ios,google_ads,50.87,FR
u_12126,2025-06-04,android,google_ads,63.38,BE
u_12127,2025-06-04,android,google_ads,9.34,PT
u_12128,2025-06-04,android,facebook,68.02,IT
u_12129,2025-06-04,android,twitter,6.99,BE
u_12130,2025-06-04,ios,twitter,17.56,ES
u_12131,2025-06-04,android,instagram,87.37,SE
u_12132,2025-06-04,android,twitter,39.11,DE
u_12133,2025-06-04,ios,facebook,16.75,FR
u_12134,2025-06-04,android,google_ads,44.77,PL
u_12135,2025-06-04,ios,tiktok,51.73,ES
u_11589,2025-06-05,android,google_ads,25.0,IT
u_11440,2025-06-05,android,facebook,88.55,ES
u_11458,2025-06-05,android,twitter,26.93,SE
u_10550,2025-06-05,ios,facebook,40.76,IT
u_10926,2025-06-05,android,facebook,48.05,NL
u_11998,2025-06-05,android,google_ads,40.49,IE
u_11454,2025-06-05,android,google_ads,70.34,NL
u_12136,2025-06-05,ios,twitter,81.71,DE
u_12137,2025-06-05,ios,twitter,32.82,NL
u_12138,2025-06-05,android,google_ads,50.57,NL
u_12139,2025-06-05,ios,tiktok,49.36,IE
u_12140,2025-06-05,android,google_ads,32.69,DE
u_12141,2025-06-05,android,tiktok,60.39,DE
u_12142,2025-06-05,android,twitter,49.59,ES
u_12143,2025-06-05,ios,instagram,20.69,PL
u_12144,2025-06-05,ios,google_ads,58.15,BE
u_12145,2025-06-05,android,facebook,38.78,DE
u_12146,2025-06-05,ios,instagram,59.43,BE
u_12147,2025-06-05,ios,twitter,90.45,FR
u_12148,2025-06-05,ios,facebook,67.96,SE
u_12149,2025-06-05,ios,google_ads,14.9,ES
u_12150,2025-06-05,android,google_ads,45.6,FR
u_12151,2025-06-05,ios,tiktok,32.19,ES
u_11423,2025-06-06,android,google_ads,16.85,BE
u_10917,2025-06-06,android,google_ads,66.37,IE
u_11724,2025-06-06,ios,tiktok,31.76,IE
u_10800,2025-06-06,android,facebook,63.47,IT
u_11928,2025-06-06,android,facebook,20.8,PL
u_12152,2025-06-06,android,google_ads,49.79,NL
u_12153,2025-06-06,android,facebook,41.0,ES
u_12154,2025-06-06,android,twitter,28.64,NL
u_12155,2025-06-06,ios,instagram,47.62,FR
u_12156,2025-06-06,android,google_ads,12.77,PL
u_12157,2025-06-06,ios,facebook,31.26,PL
u_12158,2025-06-06,ios,facebook,50.95,FR
u_12159,2025-06-06,ios,google_ads,53.53,PT
u_12160,2025-06-06,ios,instagram,56.14,ES
u_12161,2025-06-06,ios,instagram,46.85,BE
u_11003,2025-06-07,android,twitter,20.18,PT
u_11843,2025-06-07,ios,instagram,55.2,BE
u_11330,2025-06-07,ios,google_ads,28.15,DE
u_11020,2025-06-07,ios,google_ads,29.22,FR
u_11488,2025-06-07,android,tiktok,65.93,ES
u_11121,2025-06-07,android,tiktok,78.77,FR
u_10138,2025-06-07,android,google_ads,27.02,FR
u_11850,2025-06-07,ios,tiktok,21.17,IT
u_12162,2025-06-07,android,google_ads,43.41,IT
u_12163,2025-06-07,ios,facebook,26.87,SE
u_12164,2025-06-07,ios,instagram,21.33,DE
u_12165,2025-06-07,ios,facebook,38.81,PT
u_12166,2025-06-07,ios,facebook,52.56,DE
u_12167,2025-06-07,android,twitter,47.07,DE
u_12168,2025-06-07,ios,google_ads,36.58,BE
u_12169,2025-06-07,ios,twitter,44.7,IE
u_12170,2025-06-07,android,facebook,8.22,FR
u_12171,2025-06-07,android,instagram,76.14,PT
u_12172,2025-06-07,android,tiktok,70.14,IT
u_12173,2025-06-07,ios,google_ads,9.42,DE
u_12174,2025-06-07,android,tiktok,52.25,SE
u_12175,2025-06-07,ios,google_ads,46.58,IT
u_12176,2025-06-07,ios,instagram,69.19,NL
u_12177,2025-06-07,android,facebook,30.62,IT
u_12178,2025-06-07,android,google_ads,43.48,SE
u_12179,2025-06-07,ios,instagram,71.05,PL
u_11495,2025-06-08,android,google_ads,67.06,IT
u_10448,2025-06-08,android,google_ads,37.62,NL
u_11167,2025-06-08,android,tiktok,82.61,SE
u_10577,2025-06-08,ios,google_ads,50.25,NL
u_12180,2025-06-08,ios,google_ads,63.52,BE
u_12181,2025-06-08,ios,tiktok,44.66,IT
u_12182,2025-06-08,android,twitter,28.6,SE
u_12183,2025-06-08,android,facebook,47.9,PT
u_12184,2025-06-08,android,instagram,32.43,ES
u_12185,2025-06-08,ios,tiktok,24.0,NL
u_12186,2025-06-08,ios,google_ads,65.68,ES
u_12187,2025-06-08,ios,tiktok,24.85,BE
u_12188,2025-06-08,android,twitter,44.25,FR
u_11264,2025-06-09,android,instagram,66.52,IT
u_10461,2025-06-09,android,facebook,41.49,FR
u_11455,2025-06-09,android,google_ads,40.42,IT
u_10468,2025-06-09,android,tiktok,14.66,DE
u_10347,2025-06-09,android,facebook,30.69,ES
u_10661,2025-06-09,android,google_ads,75.75,NL
u_10210,2025-06-09,ios,google_ads,80.14,SE
u_12183,2025-06-09,android,facebook,46.21,PT
u_11345,2025-06-09,android,instagram,36.69,SE
u_12189,2025-06-09,android,instagram,57.99,PL
u_12190,2025-06-09,ios,instagram,33.08,DE
u_12191,2025-06-09,android,google_ads,54.81,DE
u_12192,2025-06-09,ios,google_ads,26.53,PT
u_12193,2025-06-09,android,google_ads,52.26,IT
u_12194,2025-06-09,android,google_ads,17.53,FR
u_12195,2025-06-09,ios,twitter,31.79,SE
u_12196,2025-06-09,android,tiktok,44.47,SE
u_12197,2025-06-09,ios,google_ads,35.8,DE
u_12198,2025-06-09,ios,instagram,71.95,PL
u_12199,2025-06-09,ios,tiktok,54.12,ES
u_12200,2025-06-09,android,tiktok,35.95,ES
u_12201,2025-06-09,android,facebook,20.49,PL
u_12202,2025-06-09,android,facebook,75.89,SE
u_12203,2025-06-09,android,instagram,31.87,IT
u_12204,2025-06-09,ios,google_ads,23.37,PT
u_12205,2025-06-09,android,instagram,52.77,ES
u_12206,2025-06-09,ios,tiktok,29.57,IT
u_10151,2025-06-10,android,facebook,55.7,ES
u_10095,2025-06-10,android,google_ads,26.3,PL
u_10896,2025-06-10,ios,google_ads,33.17,NL
u_11183,2025-06-10,android,facebook,72.69,BE
u_11404,2025-06-10,android,tiktok,22.73,IT
u_10182,2025-06-10,android,tiktok,45.97,DE
u_12207,2025-06-10,ios,google_ads,63.9,IT
u_12208,2025-06-10,android,google_ads,15.33,PL
u_12209,2025-06-10,ios,facebook,50.48,BE
u_12210,2025-06-10,android,google_ads,49.96,PL
u_12211,2025-06-10,ios,google_ads,50.44,DE
u_12212,2025-06-10,ios,facebook,54.2,SE
u_12213,2025-06-10,android,tiktok,13.13,PL
u_12214,2025-06-10,ios,twitter,56.79,ES
