date_day,ad_source,campaign_name,country,platform,spend_usd,impressions,clicks,installs,conversions
2025-10-29,twitter,x_web_conversions,AT,ios,73.86,"7,247",145,10,2
2025-07-28,facebook,fb_app_install,LT,android,39.93,"4,419",61,14,3
2025-05-16,tiktok,tt_app_installs,CZ,android,30.45,"6,822",374,42,5
2025-10-19,google,google_search_brand,EE,ios,63.41,"7,923",315,56,7
2025-03-03,facebook,fb_conversion_2025,SK,ios,88.41,"7,891",70,20,1
2025-06-30,tiktok,tt_creator_push,CY,android,46.99,"5,142",179,35,5
2025-08-03,facebook,fb_app_install,BG,android,135.99,"6,743",215,59,17
2025-05-02,facebook,fb_app_install,SK,ios,188.38,"7,319",163,32,7
2025-05-11,facebook,fb_brand_awareness,DK,android,201.1,"8,740",71,10,1
2025-10-24,google,google_youtube_video,LT,ios,218.91,"10,195",360,62,5
2025-09-04,google,google_pmax_2025,IT,ios,322.52,"9,961",431,117,36
2025-04-19,facebook,fb_conversion_2025,PL,android,53.09,"5,930",159,20,2
2025-04-23,tiktok,tt_spark_ads,IE,ios,193.71,"9,724",448,93,6
2025-03-27,instagram,ig_story_launch,LU,android,108.47,"11,370",509,61,9
2025-09-27,tiktok,tt_spark_ads,RO,ios,95.45,"6,777",94,19,4
2025-12-07,tiktok,tt_app_installs,LV,android,65.15,"7,236",337,103,6
2025-01-31,google,google_search_brand,IT,ios,150.92,"18,130",512,118,28
2025-05-01,twitter,x_app_installs,HU,ios,51.29,"10,298",216,43,4
2025-05-05,tiktok,tt_spark_ads,LV,ios,102.28,"5,769",291,85,17
2025-02-24,affiliate,aff_summer,DE,ios,141.42,"14,317",311,31,5
2025-10-15,affiliate,aff_winter,HR,ios,158.78,"13,186",119,13,2
2025-04-03,instagram,ig_story_launch,MT,ios,311.77,"16,205",523,122,32
2025-01-20,facebook,fb_retargeting,HU,android,273.95,"23,591",506,168,32
2025-08-16,twitter,x_web_conversions,BE,android,184.54,"13,577",325,34,6
2025-07-06,google,google_youtube_video,FR,android,242.04,"9,363",434,83,7
2025-06-22,instagram,ig_app_install,DE,android,84.89,"4,749",97,22,2
2025-09-18,facebook,fb_conversion_2025,RO,ios,292.18,"10,604",334,95,17
2025-10-09,twitter,x_retargeting,LU,android,66.24,"11,131",308,33,1
2025-02-25,google,google_display_retargeting,DE,android,556.08,"16,374",952,115,32
2025-08-31,affiliate,aff_autumn,LT,ios,53.15,"12,963",262,37,6
2025-06-27,facebook,fb_brand_awareness,RO,ios,68.57,"7,700",264,72,20
2025-07-04,tiktok,tt_conversion_2025,SI,ios,76.38,"5,003",84,9,1
2025-01-05,instagram,ig_app_install,CZ,ios,72.31,"5,316",78,16,3
2025-10-10,tiktok,tt_app_installs,BE,android,121.84,"5,891",175,31,8
2025-09-24,tiktok,tt_conversion_2025,PL,android,103.34,"7,555",218,46,3
2025-01-03,instagram,ig_story_launch,HU,ios,120.09,"11,976",507,56,9
2025-11-18,google,google_search_brand,IE,android,118.56,"3,440",119,24,6
2025-01-22,affiliate,aff_summer,LT,android,138.66,"13,389",61,4,0
2025-10-03,twitter,x_awareness,MT,ios,206.87,"13,559",277,24,1
2025-11-09,instagram,ig_reels_push,LT,ios,240.31,"15,397",318,54,10
2025-11-14,twitter,x_awareness,LT,android,36.39,"2,890",47,9,1
2025-11-23,tiktok,tt_creator_push,DK,android,167.36,"12,548",608,112,11
2025-12-13,affiliate,aff_spring,CZ,android,70.72,"7,220",170,28,3
2025-10-23,facebook,fb_conversion_2025,IE,ios,114.88,"8,872",260,43,12
2025-10-19,instagram,ig_story_launch,BG,ios,203.8,"13,325",460,107,28
2025-04-22,google,google_display_retargeting,DK,ios,350.42,"15,906",506,137,24
2025-11-03,twitter,x_retargeting,DE,ios,127.77,"11,064",213,36,3
2025-04-27,facebook,fb_brand_awareness,NL,ios,125.97,"9,834",317,96,24
2025-04-03,facebook,fb_conversion_2025,PL,ios,181.68,"8,335",165,50,4
2025-11-19,google,google_search_brand,DK,android,27.37,"2,391",49,7,1
2025-01-31,google,google_youtube_video,MT,android,317.05,"17,546",562,138,39
2025-04-10,google,google_youtube_video,FI,ios,90.12,"9,577",248,33,5
2025-07-12,facebook,fb_retargeting,HR,ios,111.38,"8,740",283,88,12
2025-10-26,google,google_display_retargeting,FI,ios,51.71,"3,590",198,31,3
2025-06-14,instagram,ig_story_launch,DE,android,99.3,"5,750",195,52,11
2025-12-20,affiliate,aff_autumn,DK,ios,31.35,"6,343",64,6,1
2025-02-19,facebook,fb_retargeting,DK,ios,99.38,"5,248",88,25,6
2025-04-18,twitter,x_web_conversions,CY,ios,174.56,"13,495",383,62,3
2025-10-15,tiktok,tt_app_installs,DE,ios,99.45,"7,179",236,33,6
2025-08-18,facebook,fb_retargeting,LT,android,222.79,"10,500",229,78,20
2025-03-11,tiktok,tt_creator_push,DE,android,47.37,"9,059",266,43,9
2025-06-03,twitter,x_app_installs,EE,android,81.18,"5,301",77,7,1
2025-05-11,tiktok,tt_creator_push,RO,android,113.11,"9,430",290,32,6
2025-09-26,google,google_pmax_2025,SE,android,186.89,"16,026",1012,188,16
2025-12-05,twitter,x_app_installs,NL,ios,27.6,"2,643",77,12,2
2025-07-01,instagram,ig_reels_push,RO,ios,58.54,"4,414",54,12,2
2025-10-08,tiktok,tt_creator_push,LV,android,59.33,"5,092",187,23,4
2025-02-04,affiliate,aff_winter,LU,android,38.55,"7,359",58,6,1
2025-12-18,affiliate,aff_summer,CZ,ios,72.66,"6,278",29,4,0
2025-06-19,google,google_youtube_video,SI,android,159.65,"8,558",497,58,7
2025-02-02,affiliate,aff_autumn,DK,ios,76.26,"6,241",57,9,0
2025-12-12,tiktok,tt_spark_ads,CZ,ios,62.18,"7,013",184,25,2
2025-07-30,instagram,ig_story_launch,GR,ios,160.69,"9,488",351,72,14
2025-09-16,facebook,fb_conversion_2025,DE,ios,89.76,"10,155",88,17,4
2025-11-13,google,google_pmax_2025,LT,ios,37.74,"3,606",246,33,8
2025-12-17,twitter,x_awareness,BE,android,92.69,"6,213",153,33,7
2025-02-25,affiliate,aff_autumn,HU,ios,53.66,"5,453",38,3,0
2025-08-16,affiliate,aff_summer,FI,ios,131.22,"9,456",60,6,1
2025-06-21,twitter,x_app_installs,RO,android,81.6,"11,197",141,15,1
2025-04-29,twitter,x_retargeting,LV,ios,68.47,"9,476",204,39,4
2025-10-09,tiktok,tt_app_installs,BE,android,28.45,"4,293",215,43,8
2025-08-25,facebook,fb_retargeting,RO,ios,151.85,"5,475",60,11,2
2025-08-20,instagram,ig_app_install,IE,ios,138.32,"9,472",227,42,8
2025-07-01,facebook,fb_brand_awareness,PL,ios,150.05,"5,445",145,46,7
2025-03-14,google,google_search_brand,LU,android,330.45,"11,102",346,69,18
2025-03-18,instagram,ig_app_install,DE,android,75.28,"4,090",77,10,2
2025-12-23,affiliate,aff_spring,MT,android,39.02,"11,337",246,16,1
2025-06-24,twitter,x_app_installs,PT,android,90.87,"9,690",128,20,2
2025-01-24,tiktok,tt_app_installs,BG,ios,60.07,"4,444",131,32,8
2025-12-28,twitter,x_web_conversions,SK,android,142.31,"8,284",227,26,5
2025-02-18,facebook,fb_retargeting,IT,ios,124.19,"11,137",182,39,8
2025-06-16,google,google_display_retargeting,RO,android,152.98,"8,311",296,58,7
2025-05-13,instagram,ig_app_install,FR,android,58.73,"7,106",126,36,5
2025-10-15,twitter,x_awareness,HR,android,64.69,"11,250",177,37,4
2025-01-31,tiktok,tt_app_installs,MT,android,93.34,"7,954",159,21,4
2025-11-14,facebook,fb_app_install,BG,ios,146.22,"12,877",270,89,22
2025-05-10,affiliate,aff_winter,CZ,android,59.7,"7,683",94,12,1
2025-03-12,twitter,x_app_installs,SI,ios,156.21,"8,724",73,16,2
2025-11-30,facebook,fb_retargeting,PL,android,240.47,"11,004",229,40,8
2025-02-11,tiktok,tt_app_installs,SK,ios,52.32,"6,068",269,55,4
2025-05-30,google,google_display_retargeting,SK,ios,318.35,"11,490",286,53,11
2025-02-23,google,google_search_brand,HU,android,114.39,"6,807",395,73,6
2025-05-18,instagram,ig_reels_push,CY,android,81.9,"11,527",379,54,12
2025-05-04,tiktok,tt_conversion_2025,SE,ios,93.99,"4,636",138,17,1
2025-04-22,google,google_display_retargeting,CZ,android,235.07,"9,492",661,118,22
2025-04-30,google,google_youtube_video,FI,ios,403.11,"13,051",526,67,5
2025-05-08,tiktok,tt_spark_ads,MT,android,34.51,"2,957",154,39,7
2025-11-08,google,google_youtube_video,SE,ios,391.86,"14,833",553,100,11
2025-11-27,facebook,fb_brand_awareness,CY,ios,27.76,"2,773",58,20,3
2025-03-31,affiliate,aff_autumn,GR,android,66.07,"9,278",47,2,0
2025-09-25,instagram,ig_reels_push,RO,android,137.34,"7,290",151,29,3
2025-04-29,facebook,fb_retargeting,FI,ios,127.91,"9,052",298,71,16
2025-04-01,tiktok,tt_spark_ads,BE,ios,62.48,"12,221",471,146,32
2025-11-04,twitter,x_web_conversions,LV,ios,107.06,"6,852",203,20,3
2025-01-18,tiktok,tt_spark_ads,GR,android,108.01,"6,898",285,87,10
2025-04-17,affiliate,aff_winter,DE,ios,88.2,"7,982",138,13,2
2025-12-28,affiliate,aff_summer,AT,ios,91.34,"10,959",172,28,5
2025-03-05,tiktok,tt_creator_push,DE,android,50.13,"8,167",444,76,5
2025-07-26,affiliate,aff_winter,CZ,android,42.9,"8,234",105,14,2
2025-11-22,google,google_display_retargeting,IT,ios,236.85,"9,463",303,61,13
2025-03-31,facebook,fb_brand_awareness,ES,android,92.74,"5,705",86,11,3
2025-11-07,twitter,x_retargeting,SK,android,132.72,"11,427",170,24,1
2025-02-07,tiktok,tt_conversion_2025,FI,android,71.31,"11,383",219,70,9
2025-03-01,twitter,x_awareness,LV,android,206.37,"20,787",264,40,2
2025-01-28,google,google_search_brand,EE,ios,131.56,"12,502",769,110,34
2025-06-14,tiktok,tt_creator_push,SI,android,49.22,"8,636",357,51,9
2025-05-05,twitter,x_retargeting,MT,ios,45.89,"4,010",28,5,1
2025-06-04,instagram,ig_retargeting,FR,ios,70.95,"4,718",186,55,14
2025-07-08,twitter,x_web_conversions,CY,android,282.91,"20,370",468,76,12
2025-08-28,facebook,fb_app_install,FR,ios,74.92,"11,365",346,112,17
2025-09-07,google,google_youtube_video,HU,ios,235.54,"8,965",349,80,14
2025-03-17,tiktok,tt_app_installs,PT,ios,45.57,"7,765",423,100,24
2025-03-21,instagram,ig_retargeting,FR,android,47.25,"4,375",134,27,6
2025-01-25,facebook,fb_retargeting,EE,ios,242.46,"8,782",176,51,13
2025-06-14,tiktok,tt_app_installs,SK,ios,121.13,"14,530",430,82,17
2025-01-19,instagram,ig_reels_push,AT,android,244.51,"10,570",458,101,20
2025-03-09,instagram,ig_reels_push,HR,android,54.78,"6,717",152,25,4
2025-01-09,twitter,x_retargeting,RO,ios,172.71,"14,866",199,43,9
2025-07-13,tiktok,tt_creator_push,SE,android,96.16,"9,590",413,44,3
2025-09-03,affiliate,aff_spring,SI,ios,119.92,"10,413",213,38,7
2025-12-05,tiktok,tt_conversion_2025,DE,ios,86.74,"9,639",328,50,12
2025-01-02,tiktok,tt_spark_ads,FR,android,102.71,"11,114",351,58,4
2025-11-20,twitter,x_retargeting,LU,ios,50.4,"4,273",92,17,2
2025-05-30,google,google_youtube_video,PT,ios,81.31,"4,639",253,53,11
2025-04-12,instagram,ig_retargeting,SI,ios,160.98,"8,812",190,57,6
2025-04-10,google,google_pmax_2025,DE,ios,80.83,"3,443",171,34,7
2025-02-11,twitter,x_retargeting,BG,ios,74.24,"17,413",398,83,15
2025-02-23,instagram,ig_story_launch,DK,ios,170.12,"12,991",132,37,4
2025-10-25,instagram,ig_reels_push,IE,ios,70.07,"5,229",88,24,6
2025-11-22,google,google_youtube_video,PL,ios,61.79,"6,974",189,47,4
2025-03-14,tiktok,tt_conversion_2025,FR,android,143.31,"6,977",224,50,7
2025-05-09,tiktok,tt_creator_push,BE,android,230.42,"15,765",455,120,10
2025-04-16,tiktok,tt_conversion_2025,CZ,android,149.12,"19,497",1003,150,10
2025-02-07,affiliate,aff_winter,IT,ios,39.52,"9,870",120,21,2
2025-11-15,google,google_search_brand,PL,android,43.82,"3,234",173,41,10
2025-03-03,facebook,fb_retargeting,DE,ios,131.25,"8,715",109,17,1
2025-08-09,twitter,x_retargeting,PT,android,52.4,"5,868",91,7,0
2025-03-27,facebook,fb_brand_awareness,PL,android,191,"7,683",127,17,2
2025-06-23,tiktok,tt_app_installs,FR,android,70.4,"14,138",304,85,18
2025-05-08,google,google_search_brand,NL,android,192.98,"8,480",476,56,13
2025-08-16,twitter,x_awareness,SI,android,183.91,"17,913",274,49,7
2025-02-09,affiliate,aff_summer,LU,android,31.11,"4,469",19,1,0
2025-09-04,facebook,fb_retargeting,IE,android,127.64,"10,001",255,58,12
2025-05-05,affiliate,aff_winter,CY,ios,197.62,"14,833",137,18,1
2025-07-06,google,google_pmax_2025,DK,android,81.58,"5,620",209,52,16
2025-09-26,tiktok,tt_app_installs,IT,android,109.93,"10,423",565,155,27
2025-03-11,facebook,fb_app_install,LV,android,236.97,"9,977",294,71,12
2025-03-13,google,google_search_brand,NL,android,150.41,"7,636",496,62,13
2025-05-09,google,google_youtube_video,DE,android,291.6,"9,621",311,76,17
2025-11-13,facebook,fb_conversion_2025,CZ,android,276.17,"11,280",204,59,9
2025-04-10,google,google_youtube_video,AT,android,205.66,"6,130",345,36,2
2025-01-20,google,google_pmax_2025,PL,ios,135.06,"4,365",223,57,5
2025-09-29,twitter,x_app_installs,GR,ios,28.15,"7,294",76,13,2
2025-03-01,twitter,x_retargeting,EE,ios,80.56,"5,336",74,12,2
2025-01-28,facebook,fb_app_install,CY,ios,300.96,"14,427",249,60,7
2025-03-09,affiliate,aff_autumn,IE,android,15.33,"5,337",35,3,0
2025-01-24,google,google_youtube_video,RO,ios,325.24,"11,793",578,62,11
2025-12-06,affiliate,aff_autumn,BE,ios,31.53,"9,101",176,17,2
2025-01-09,google,google_pmax_2025,BE,ios,268.97,"10,145",208,20,5
2025-09-30,twitter,x_app_installs,HU,ios,29.17,"9,070",131,24,4
2025-02-28,google,google_pmax_2025,IE,android,79.97,"4,460",274,32,7
2025-08-01,facebook,fb_retargeting,SK,android,80.78,"5,506",73,10,2
2025-07-10,affiliate,aff_winter,SE,android,87.53,"11,039",93,12,1
2025-06-07,facebook,fb_retargeting,MT,android,30.61,"4,132",134,29,8
2025-02-20,google,google_display_retargeting,RO,ios,405.77,"20,220",677,188,15
2025-05-16,google,google_youtube_video,DK,android,110.25,"4,458",268,62,17
2025-07-02,google,google_display_retargeting,FI,ios,367.46,"11,193",536,138,30
2025-06-26,twitter,x_retargeting,CZ,android,56.09,"15,245",173,14,3
2025-07-12,google,google_search_brand,IE,ios,277.28,"14,281",472,91,11
2025-12-25,facebook,fb_brand_awareness,PT,ios,120.52,"8,456",256,84,23
2025-06-15,google,google_pmax_2025,IT,android,194.54,"5,890",330,40,9
2025-10-03,facebook,fb_retargeting,EE,ios,170.84,"12,105",130,22,5
2025-12-26,affiliate,aff_summer,EE,ios,154.13,"18,699",92,8,1
2025-05-02,twitter,x_awareness,SK,android,71.28,"10,923",189,39,4
2025-11-28,twitter,x_retargeting,PL,android,46.45,"7,043",193,13,3
2025-10-27,twitter,x_retargeting,LV,ios,63.07,"7,058",97,14,3
2025-09-19,google,google_pmax_2025,DE,android,90.14,"7,840",500,102,22
2025-01-31,tiktok,tt_conversion_2025,IT,android,375.68,"18,994",656,123,23
2025-05-01,instagram,ig_retargeting,PT,android,94.17,"9,040",112,27,2
2025-02-28,google,google_youtube_video,BE,ios,472.51,"17,672",597,125,14
2025-09-09,affiliate,aff_autumn,LU,android,79.97,"5,887",61,7,1
2025-06-02,facebook,fb_retargeting,SK,android,341.05,"13,771",281,36,10
2025-12-20,google,google_pmax_2025,SI,android,258.66,"11,564",383,95,11
2025-06-17,tiktok,tt_creator_push,AT,ios,46.47,"11,203",208,40,7
2025-07-12,twitter,x_web_conversions,NL,android,58.93,"8,024",148,13,1
2025-09-07,twitter,x_retargeting,IE,ios,289.73,"24,147",323,24,5
2025-01-31,google,google_youtube_video,EE,android,71.97,"6,139",139,36,5
2025-07-23,twitter,x_web_conversions,HU,ios,143.27,"11,270",234,49,8
2025-09-15,facebook,fb_brand_awareness,DK,ios,99.16,"14,954",428,114,29
2025-01-22,facebook,fb_conversion_2025,CZ,ios,240.61,"9,593",221,38,6
2025-04-02,affiliate,aff_autumn,LU,android,65.87,"5,410",66,3,0
2025-01-06,google,google_display_retargeting,IE,android,49.38,"4,843",128,34,4
2025-05-25,google,google_pmax_2025,PL,ios,219.77,"12,310",669,119,28
2025-02-18,affiliate,aff_summer,LT,android,54.92,"4,944",75,6,0
2025-07-03,instagram,ig_story_launch,LV,android,197.13,"10,905",390,61,15
2025-10-11,google,google_youtube_video,CZ,ios,222.86,"10,838",510,124,19
2025-10-12,tiktok,tt_spark_ads,AT,android,70.65,"9,148",278,87,5
2025-07-22,tiktok,tt_conversion_2025,PT,ios,144.62,"10,078",142,38,4
2025-10-29,tiktok,tt_creator_push,IE,android,125.95,"10,307",137,23,5
2025-01-28,instagram,ig_app_install,NL,ios,41.28,"2,967",66,15,3
2025-10-19,instagram,ig_app_install,NL,android,87.87,"7,470",205,21,4
2025-08-06,facebook,fb_conversion_2025,NL,ios,310.32,"12,037",205,31,4
2025-07-25,instagram,ig_story_launch,PT,ios,59.99,"2,642",105,30,4
2025-08-07,google,google_search_brand,SK,android,276.18,"8,816",391,93,26
2025-11-28,twitter,x_web_conversions,CZ,android,95.89,"11,619",281,36,2
2025-03-11,google,google_display_retargeting,CZ,android,407.42,"13,909",504,73,11
2025-01-21,affiliate,aff_spring,DE,ios,31.99,"6,928",84,14,1
2025-12-31,google,google_search_brand,AT,ios,137.22,"9,128",237,59,10
2025-05-29,twitter,x_retargeting,IT,ios,84.06,"6,109",133,26,3
2025-12-26,affiliate,aff_autumn,EE,ios,12.27,"3,422",64,8,1
2025-09-30,tiktok,tt_app_installs,ES,android,102.08,"5,049",80,16,4
2025-07-27,instagram,ig_retargeting,IT,ios,175.99,"11,529",393,72,8
2025-03-06,facebook,fb_app_install,PT,android,223.52,"9,109",133,23,1
2025-11-23,twitter,x_retargeting,HU,ios,63.82,"5,057",45,6,1
2025-04-07,tiktok,tt_spark_ads,RO,ios,57.94,"9,179",438,70,8
2025-05-05,affiliate,aff_winter,IT,android,47.64,"13,570",282,21,2
2025-01-10,affiliate,aff_winter,FR,android,70.93,"5,255",21,1,0
2025-08-06,affiliate,aff_winter,GR,android,83.64,"15,053",139,15,1
2025-06-01,affiliate,aff_autumn,IE,ios,66.58,"6,059",77,7,1
2025-04-16,facebook,fb_retargeting,FI,ios,40.38,"5,818",119,31,7
2025-07-25,affiliate,aff_spring,GR,android,39.14,"4,288",62,4,1
2025-04-24,affiliate,aff_summer,CY,ios,80.85,"6,152",46,6,1
2025-01-31,tiktok,tt_conversion_2025,FI,ios,81.59,"10,216",546,58,11
2025-09-13,google,google_search_brand,IT,android,126.02,"7,850",174,15,4
2025-01-29,instagram,ig_reels_push,DE,android,54.52,"7,397",185,19,3
2025-11-02,affiliate,aff_autumn,DE,android,39.03,"4,187",93,5,0
2025-01-15,affiliate,aff_summer,MT,android,140.66,"11,954",188,11,1
2025-11-22,twitter,x_app_installs,SI,ios,48,"6,063",42,8,1
2025-09-30,instagram,ig_reels_push,AT,ios,118.56,"6,843",273,40,7
2025-07-24,google,google_pmax_2025,RO,android,181.15,"12,108",457,68,14
2025-08-04,google,google_display_retargeting,MT,android,140.15,"15,723",840,233,23
2025-04-21,tiktok,tt_creator_push,PT,android,77.88,"4,021",110,16,2
2025-11-20,instagram,ig_retargeting,CY,android,114.64,"5,978",115,31,4
2025-06-24,tiktok,tt_spark_ads,PL,ios,58.2,"7,929",350,74,13
2025-12-17,facebook,fb_retargeting,MT,android,53.3,"7,292",204,38,7
2025-10-11,instagram,ig_app_install,FI,android,142.54,"8,411",303,85,9
2025-03-02,affiliate,aff_autumn,LV,ios,82.92,"6,726",59,8,0
2025-07-03,google,google_display_retargeting,MT,android,543.46,"20,658",1180,330,81
2025-03-16,twitter,x_awareness,HU,android,229.66,"15,961",218,40,2
2025-10-29,affiliate,aff_spring,LT,android,18.01,"4,501",104,19,2
2025-08-18,instagram,ig_story_launch,HU,ios,130.43,"8,329",185,21,5
2025-02-13,affiliate,aff_winter,DE,ios,45.28,"5,167",107,8,1
2025-02-24,google,google_display_retargeting,EE,ios,126.47,"10,566",436,51,3
2025-07-06,google,google_search_brand,PL,ios,178.74,"8,814",451,58,4
2025-09-29,google,google_youtube_video,IT,ios,263.27,"7,897",461,67,20
2025-02-18,affiliate,aff_spring,SK,ios,147.75,"14,153",190,10,2
2025-01-31,google,google_search_brand,HU,ios,100.87,"11,062",284,49,5
2025-04-08,google,google_search_brand,FI,ios,139.31,"6,825",372,53,12
2025-07-22,facebook,fb_brand_awareness,MT,ios,135.53,"11,864",327,58,13
2025-07-24,instagram,ig_reels_push,ES,ios,54.42,"4,806",90,18,2
2025-03-25,affiliate,aff_spring,EE,android,70.28,"8,584",110,10,1
2025-11-06,instagram,ig_app_install,NL,android,410.67,"17,242",390,76,19
2025-01-07,twitter,x_awareness,BG,ios,118.1,"8,255",224,48,7
2025-10-12,affiliate,aff_winter,CY,android,45.3,"9,993",178,29,4
2025-05-17,facebook,fb_retargeting,EE,ios,308.18,"13,788",352,81,7
2025-05-02,twitter,x_retargeting,IT,ios,58.93,"8,699",213,35,7
2025-03-20,twitter,x_app_installs,DE,ios,57.24,"10,984",159,15,2
2025-05-15,instagram,ig_story_launch,HR,android,100.71,"5,426",141,37,8
2025-01-12,facebook,fb_brand_awareness,DK,ios,83.69,"9,813",287,98,27
2025-08-03,twitter,x_web_conversions,NL,android,140.77,"8,415",250,35,7
2025-06-29,google,google_search_brand,MT,android,284.86,"11,852",529,147,24
2025-01-18,facebook,fb_brand_awareness,SI,ios,132.54,"6,580",217,55,12
2025-03-30,twitter,x_retargeting,AT,android,76.06,"14,724",439,51,3
2025-01-26,tiktok,tt_spark_ads,LV,ios,61.98,"3,664",164,44,6
2025-11-10,google,google_youtube_video,LT,android,148.88,"8,576",390,80,19
2025-11-08,affiliate,aff_summer,FI,ios,24.99,"2,819",35,6,0
2025-03-03,google,google_pmax_2025,PT,android,350.95,"11,977",455,100,7
2025-08-19,affiliate,aff_autumn,HR,ios,140.88,"13,132",82,13,1
2025-09-23,tiktok,tt_app_installs,DE,android,192.22,"10,316",305,80,5
2025-07-28,tiktok,tt_conversion_2025,CZ,ios,478.37,"23,581",495,147,7
2025-12-28,tiktok,tt_spark_ads,HR,android,87.8,"5,366",249,51,4
2025-01-22,google,google_display_retargeting,DK,ios,164.77,"10,952",416,98,29
2025-07-30,instagram,ig_retargeting,FR,android,133.09,"8,853",150,30,7
2025-10-26,google,google_youtube_video,HR,android,421.06,"19,329",461,106,31
2025-06-06,twitter,x_web_conversions,MT,ios,90.69,"16,226",148,25,3
2025-11-06,google,google_display_retargeting,DK,android,170.4,"8,310",210,26,5
2025-09-28,instagram,ig_retargeting,NL,ios,167.34,"9,064",177,35,9
2025-09-22,google,google_youtube_video,PL,android,336.82,"10,662",282,54,4
2025-09-11,affiliate,aff_summer,EE,android,139.34,"22,721",353,63,5
2025-01-16,tiktok,tt_spark_ads,GR,ios,215.68,"11,678",245,60,9
2025-01-14,google,google_pmax_2025,SK,android,141.33,"8,683",577,97,7
2025-10-07,affiliate,aff_summer,IT,android,107.34,"13,015",228,31,4
2025-06-30,tiktok,tt_creator_push,SI,android,112.36,"6,862",360,72,13
