invoice_id;user_id;plan_id;plan_duration;transaction_date;subscription_price;discount_applied;fees_charged;amount_paid
oDYL8IaUfR;DEKrAfhZ2+;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,67;$28,33
nO4rKulQWf;fMsHaJzLT8;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,67;$28,33
B9JlQ9jeuI;TFkjg+/2jB;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$3,09;$26,91
sAHtfZtFvX;Aag9VkhTUN;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$0,00;$30,00
ioE8NJ0ld7;fawVdfsIV0;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$2,59;$27,41
1XAiquguLy;T0oTsOzMAa;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$0,00;$30,00
4P+g3rhpia;SG6pqGc9e6;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$3,09;$26,91
fgrk8JVeS6;krFt5BhP0C;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,67;$28,33
YN9TiOm+NU;PU+NxXtmDK;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,67;$28,33
c8icogiZWa;DZ8/iVsD9j;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,67;$28,33
njhaHLz8nK;w/YM2qgDN5;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,67;$28,33
nyDizFzfOX;h3SuN2P+s6;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,97;$28,03
eYZdD+YP/r;q4mTr//ps0;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,67;$28,33
1a/H4HniY+;ihA/g9D+ho;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,97;$28,03
Ogq/gctZ9x;JY9BSvSkH3;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,97;$28,03
/MVT3pPTWf;C/jYOnQjBx;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,67;$28,33
zpJpl859LS;/xcnbglZ6e;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$2,64;$27,36
ieL/N9gpfS;nxRFB3q/Cc;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,67;$28,33
aYL8V2TdCH;PF/VUJiDsJ;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,97;$28,03
K0yFJCW2og;2KSraiJT3e;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,67;$28,33
ndN1lBIhSH;7NwgOB6Ap6;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,47;$28,53
j+wGLJolVS;bOMRPybfba;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,97;$28,03
KcmsDaOWMB;LUyzND+unu;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$3,09;$26,91
jmhwK8wj/t;YcB47X/cQV;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,67;$28,33
tQxvN7fU8b;acFZ64s0Gv;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$0,00;$30,00
trwfkXlMGW;5rwR0l+1TK;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,97;$28,03
oOffez4jXp;0zyI6ml28N;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$0,00;$30,00
iBvrXOOO8G;SZpK7AS+pl;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$3,09;$26,91
S8HCQRSMTW;BQM6/75hPt;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$2,59;$27,41
HJWVFRVE4M;u21QCYdNki;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$1,67;$28,33
SF3yRRfuak;J2w6orTHWa;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$2,64;$27,36
zdLygtbQWH;kNdAl19ncE;3ZksraziGv;Monthly;2022-05-11;$30,00;$0,00;$3,09;$26,91
eQIdfMhgsW;+7I5Q120Qv;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$2,64;$27,36
Cf73rJBhKQ;3zRuwDypcw;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$2,64;$27,36
TsgBKPEpx/;ul46DUmC8N;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$2,64;$27,36
7kvSHnJplg;4bfEy1xAir;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$3,09;$26,91
gAKUkOiJAp;gMqPO41sWk;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$3,09;$26,91
YUrgat5Lpp;gg3K8R04dn;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
dRq0VU8sXo;HbhsvLBl7J;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
JcAG4whfc0;9yu+fvkBIN;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
olk40cgLMo;suk3wsdlVk;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
t0nmDRfSxS;EIwRV1DNq0;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
drznWrlfyE;LzgoruytxK;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$3,09;$26,91
qQpgLdX/id;m/tLC5MQLX;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
+0aDp69dVC;0JdDKmRChR;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$2,64;$27,36
tZriuSzVLH;JzXf2koZBy;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$3,09;$26,91
ZEunXFd2eZ;vPyvmkPGRF;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,97;$28,03
3HD0k4Ln8s;WGrM4jwcvG;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
INUkGYYRvA;eMYrV91avx;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
sM7qFPunEZ;mTAKiOIMUm;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$0,00;$30,00
rU+3HnD6JR;C6SrCaHPzm;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
yjOEwujFlr;dhCWwxwInX;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,97;$28,03
+wMZUgvRcf;Rnx8BQBsQ9;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$3,09;$26,91
3JYiWzQM4H;rACNQMSo5N;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,97;$28,03
sNl/HRNyRv;tRJmY99g5d;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$0,00;$30,00
HPi66EJSYL;+FO0nE28dX;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,97;$28,03
p/hasiqyBO;aCRuB6ZYMn;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,97;$28,03
hgAJd4BObF;Hql0MwtAjU;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$2,64;$27,36
KIrl92Xj/Q;Jts4YNkzeu;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
quNjCtU6JR;POBJyOiICH;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$3,09;$26,91
6HJsVX+/3J;oLcrQ7FG3v;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$3,09;$26,91
kaS58n7D4k;O3e0YnH2Mc;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,97;$28,03
Rq7p4BZdF+;p/z9XMWH5m;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$2,64;$27,36
W59yiHFzrU;UyxL6EWPP9;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
DVxhUBDudl;98HN+Js3AQ;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
SST/WtOJWU;UUVFNTd4iX;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$3,09;$26,91
iNaW3I9CLC;0AbztCXisl;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
YaYrbgVfJB;npXpJ//PXw;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
1oqCXM2I3U;9k2wMHdrlo;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$3,09;$26,91
YVwYI4m4j6;rU+iLVyjOI;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
jbm8zNcZU7;FLDmAu/yFo;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$3,09;$26,91
s2JK6LnYmQ;a5P5oBoL9y;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,17;$28,83
WhGg+cnx+g;BYkIqLUdup;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
foDfGNRn5H;FbG+VKYC4P;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
frWz52F/uD;iFWlSwt8V4;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
5To1WphuGY;buHFzVCHsy;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$2,64;$27,36
ANKxNW5ekb;HVYX4tW5Zd;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,67;$28,33
3gwR7DDLy1;kdOgTDMgET;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,97;$28,03
YDHX9J4OEb;vOUDGBpIpo;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,97;$28,03
TbIA8zcI8B;Yi64jUC1oJ;3ZksraziGv;Monthly;2022-05-12;$30,00;$0,00;$1,17;$28,83
pP6qIL9xJg;nb+TVa1OHG;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,97;$28,03
ineTeJeMCd;K7cGZfLcpe;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$2,64;$27,36
GzibMkM0HQ;6LePTeG2/P;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$2,64;$27,36
GqmnxOUSul;fWrUWaRNg7;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$3,09;$26,91
phWDv9o0aW;yDvw4mpYkj;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,97;$28,03
uc83q+fETU;Fzyz958Tyy;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
9NyQhgmuWN;MTy9kXZ/0f;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
9hIGJUKkKJ;nf2+YvWy4S;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
Yi01JW4Wce;ASBf/s5lpT;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$3,09;$26,91
7oZiVqfyDz;KEX2tlQd6w;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
7GmiA0M0jp;Av7zvaZsRz;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
A4Z7Owokhs;AFNT/rPGC4;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$3,09;$26,91
pR8ti2LRrO;5Xo5I5Otvy;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$3,09;$26,91
Ewx/42owG1;REwl0Hpnh3;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
7bshx0Aq4S;YCyDoWDhHB;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
8/0iEdaVhi;CC0j/O2+SE;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
Xp5e9wLGyT;MYspRDlDkR;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
eEiznt5ExK;jctq7wJsd+;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$3,09;$26,91
mj2qX/fZI5;tAfZRXp36D;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
JBl2aKe+1X;MNtAQltGlW;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
YQ8s0F/pcN;qAebQW4wex;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
nZ24XLCFxJ;miUs3kL3ax;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$2,64;$27,36
Bq12V3bwY7;tMo17nM66M;4tWDsR5/vb;Annual;2022-05-13;$275,00;$0,00;$17,03;$257,97
MYMl6EYCZj;RWc+9ynh+x;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
0UfhDdYT2b;cK7xCd/gN9;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
9Hpg10JuBo;mFkmC7HnHx;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$3,09;$26,91
puHwsNbl0i;NJendc5gw8;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$2,64;$27,36
96hBpA2Dl7;i6k4dMTvl9;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
hUb1+oOF89;TlLHYTqo5e;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,97;$28,03
Xb+L7v1y7A;kaV19hdhTO;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,67;$28,33
WRtA2Jen3Z;mGIMF1ngp4;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$3,09;$26,91
mT5B/Qu3YG;5v3zn3Ak0K;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$2,64;$27,36
iW/Nm595X8;wXrRsZ/gcK;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,97;$28,03
C2hqh7dsWd;3XXh6gjIvD;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$0,00;$30,00
CQcyRVli+9;gzAUJ1gKFU;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,97;$28,03
E9ZAhG3Zat;kT53zuP2iq;3ZksraziGv;Monthly;2022-05-13;$30,00;$0,00;$1,97;$28,03
dROl3LOADe;ijOqpLzy6U;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$2,64;$27,36
k9tvZfjakD;JRqn7eRF83;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$2,64;$27,36
QVq6TnELtx;4ikR5dQLow;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
kxoPT+1Hlk;BLdA/51QIG;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
mKOykDdgDd;Ae4kBB/u7X;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
mYnjtgokGO;nzSWPSgNmv;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
s8hRAwinyv;VDwNIt9RMI;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
nQzW8WxfLs;j5+MJ9Yr38;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$2,64;$27,36
+8NiOpXkSp;mPpjI1iJyk;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$3,09;$26,91
6DEabMZCFe;uTFyNwK0P5;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
Q/IkVjYZhs;Kq17sLyoqj;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
U+Td1wF/yN;Xeg5RBcznD;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
U2vCSivYBD;RwAPQ6Wxj2;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
AC5m4kUMqb;nsnJQIuGAk;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$3,09;$26,91
spk86u3KkX;YSSIl4gnb/;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
AMGlSwOY1l;L94z/t82TP;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
ofUd3+ABvg;6ePMBqtGUS;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
xNt0k9XCW5;/cHQH3ZLiC;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
ziriGnOVa1;+e9LVxqjx9;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
zcDwtYhHwu;HyZBLR6R55;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
S4l0enMiaN;D6JHeQyQlg;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$0,00;$30,00
P/WgzyCZLh;tVENn1ozSy;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$3,09;$26,91
EZEfY1GLoa;J+z0boN7J2;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
KsTluOnpa1;XLsbXbDYcL;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
oKrnsNC8nv;qLOoM5lvJo;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$2,64;$27,36
BSjzO/VgjZ;qEcdT2GFkq;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
tPZwzOH2qe;iGQbqTIjRU;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
X/QIrplVm8;8O2BZ2902i;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
xRJ/L4HV0s;HW1Qqwaz5D;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
1GxXZxtMEK;wQVp4uAhN0;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
i93T5z0EjJ;4ZIx+TrVKw;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
3/etWc0IWB;AxPh4GZ7Qm;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
hI6ln36qN3;KjmBPXc6dx;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
heV2dS9B1A;rEhARMvy6P;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
/sSmI3J1Nl;T3UpxXPcCU;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
EYFjCRqpDc;dYdcwPRV7k;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
y+BMuD/Z/B;bxoJShcVGR;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
HfXvska+IE;mLssJ69g2y;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
RYfZAc6H63;K0L/jBkz7g;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
gs6ACcr/Ce;DCVyGU/iCX;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
vIDYegYn/0;JcCNqqwGi2;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$2,64;$27,36
rPoBvcPaq4;HWqixhqHEs;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$0,00;$30,00
C4rYAQMVwi;/AO2TXfL3Q;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$3,09;$26,91
4dJnO1qtI3;E/qwnd1amC;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
rh8mvCPE9O;irGQsR9obf;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
yXdEwf19L+;oS9uQonrPE;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
CT/OiIeRTw;rihfjv0w4r;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
t/ESHZP4c8;4Snsd/lChu;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,67;$28,33
k9eKdiHWw/;fczwL61uLS;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$1,97;$28,03
NH/GyLKFfu;0qli4aiZUw;3ZksraziGv;Monthly;2022-05-14;$30,00;$0,00;$0,00;$30,00
gVe3omUDxb;MIoqb2SyoR;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,97;$28,03
EPbkJISjvg;L/DhjVSX9w;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
uKUxIs0MVX;T9TxgdcXbm;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$3,09;$26,91
kkwkM6PS3w;bGwnfqaL+3;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$2,64;$27,36
ZJrE9ICCVi;IGE+irvC8G;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,97;$28,03
0EdD4GbnDQ;wfYeRZjyIO;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$3,09;$26,91
uTQ/Qe5aVF;dciha4lth7;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$2,64;$27,36
7Ng3L6z1uV;+UFMEEpXvS;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
wID5PKcrrJ;JJetEcu8/X;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$0,00;$30,00
S0kzKb9q74;ZD1zmexaC3;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,97;$28,03
9IDNDS+kft;EpAYu4Q5lU;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,47;$28,53
PSYvJSCMKM;qcq/8txQ/u;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$2,64;$27,36
Hk7qHMKzkF;oxuRPFBooT;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,97;$28,03
Rfo7Lod4KI;/P+vKGJUb/;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
vQ1oGgzqYU;XdmA/2l249;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
70/ktIas0+;j98SBvdxHl;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,97;$28,03
R+Z3pPoA0Z;Vd4Cehs/fk;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$2,64;$27,36
H9rfgfi0a6;Z80pBMAy5l;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$3,09;$26,91
7vuptBuIKZ;Rer0rKz9iC;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,97;$28,03
FT9bk5w0M+;IfJWuLyPXl;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,97;$28,03
+bmftHJxDU;MBjzhHjIQJ;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$2,64;$27,36
kV5/RivjNV;8kvSTDpCpC;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
WAa/+jHG/H;M0hA1sP0ze;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
tsJ+kSGv2b;VxLSEeoJxQ;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
+2WQp/Iiiu;ZAGBCwwoUF;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
k6e/W4Xh3L;CUnZqGlKNd;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,97;$28,03
MGYr+baJzZ;FbwncUpQVM;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
2wxE3i7Hsf;WaLyxBipab;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,97;$28,03
cGMHaKI3W8;Vb8FXNPi/h;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$3,09;$26,91
Hr5BCJmE7b;V50GOgMdgP;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$2,64;$27,36
Vu4sD185UQ;++jokcWsOw;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
V69G9CA7NI;8rkLqTJTU2;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
AcutcVYXxJ;8dKReBSt/e;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
qt1tsVxI2Z;RaRnzf9F3q;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
5LokTCyVVG;RI8LWcVu8c;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
tSTftQDhh7;qNNd78Q3XA;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$2,64;$27,36
QYw5EvgsO9;SLytHhj/4w;3ZksraziGv;Monthly;2022-05-15;$30,00;$0,00;$1,67;$28,33
W7nK05Qi+D;tF6V5fKHm4;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,67;$28,33
xQwKWo6Xv3;46fzDswgcP;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$3,09;$26,91
o+f7BsFUUO;bgrm72W1Iz;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,67;$28,33
/9AhMn4syP;UpiHFyePmy;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,97;$28,03
vu5cjm/m4w;J73vY8NNrJ;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$2,64;$27,36
qtlJsF+Pxo;3hpiqhS9v/;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,67;$28,33
fZcWYfkRm8;MZb82massG;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$2,64;$27,36
h1JRaBrbkp;VWGfvNPMD8;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,67;$28,33
ihFjdfReg+;HGDyy37s+w;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,67;$28,33
ORAQ10gvI8;yMN2Y4G8vt;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,97;$28,03
iOVV8ythoW;5hNmnZNIUW;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,67;$28,33
Gn6ijV0iMv;36MlEA6XTM;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,97;$28,03
rrQXWp2OS3;8CNhzMcSJ5;4tWDsR5/vb;Annual;2022-05-16;$275,00;$77,00;$12,04;$185,96
aEt6ByZjtK;BtbpKIYSlv;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$0,00;$30,00
AymsB2hXCL;5DrcNheA2F;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,67;$28,33
/KGuEDXi9w;l2Koe3aY8M;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,67;$28,33
6c8DoVgveT;3gLiF2dy1O;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,67;$28,33
Reh2M6Mu3C;p0nQEVeFQ4;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,67;$28,33
oz6Yf3f7nH;UvG2MJ4um4;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,67;$28,33
802thd2vlK;SRA2UswPEA;3ZksraziGv;Monthly;2022-05-16;$30,00;$0,00;$1,67;$28,33
